Index,X-coordinate,Y-coordinate,Intensity,Labels
3009,27,38,255,1
3013,27,42,255,1
3031,27,60,255,1
3032,27,61,255,1
3033,27,62,255,1
3034,27,63,255,1
3035,27,64,255,1
3036,27,65,255,1
3037,27,66,255,1
3052,27,81,255,3
3053,27,82,255,3
3116,28,35,255,1
3117,28,36,255,1
3118,28,37,255,1
3119,28,38,255,1
3127,28,46,255,2
3139,28,58,255,1
3140,28,59,255,1
3141,28,60,255,1
3142,28,61,255,1
3143,28,62,255,1
3144,28,63,255,1
3145,28,64,255,1
3162,28,81,255,3
3163,28,82,255,3
3164,28,83,255,3
3225,29,34,255,1
3226,29,35,255,1
3227,29,36,255,1
3228,29,37,255,1
3236,29,45,255,2
3237,29,46,255,2
3238,29,47,255,2
3239,29,48,255,2
3249,29,58,255,1
3250,29,59,255,1
3251,29,60,255,1
3252,29,61,255,1
3253,29,62,255,1
3260,29,69,255,2
3261,29,70,255,2
3262,29,71,255,2
3263,29,72,255,2
3264,29,73,255,2
3265,29,74,255,2
3266,29,75,255,2
3267,29,76,255,2
3273,29,82,255,3
3274,29,83,255,3
3334,30,33,255,1
3335,30,34,255,1
3336,30,35,255,1
3337,30,36,255,1
3345,30,44,255,2
3346,30,45,255,2
3347,30,46,255,2
3348,30,47,255,2
3349,30,48,255,2
3350,30,49,255,2
3351,30,50,255,2
3359,30,58,255,1
3360,30,59,255,1
3361,30,60,255,1
3368,30,67,255,2
3369,30,68,255,2
3370,30,69,255,2
3371,30,70,255,2
3372,30,71,255,2
3373,30,72,255,2
3374,30,73,255,2
3375,30,74,255,2
3376,30,75,255,2
3377,30,76,255,2
3378,30,77,255,2
3383,30,82,255,3
3384,30,83,255,3
3385,30,84,255,3
3443,31,32,255,1
3444,31,33,255,1
3445,31,34,255,1
3446,31,35,255,1
3447,31,36,255,1
3454,31,43,255,2
3455,31,44,255,2
3456,31,45,255,2
3457,31,46,255,2
3458,31,47,255,2
3459,31,48,255,2
3460,31,49,255,2
3461,31,50,255,2
3462,31,51,255,2
3476,31,65,255,2
3477,31,66,255,2
3478,31,67,255,2
3479,31,68,255,2
3480,31,69,255,2
3481,31,70,255,2
3482,31,71,255,2
3483,31,72,255,2
3484,31,73,255,2
3485,31,74,255,2
3486,31,75,255,2
3487,31,76,255,2
3488,31,77,255,2
3493,31,82,255,3
3494,31,83,255,3
3495,31,84,255,3
3551,32,30,255,3
3552,32,31,255,3
3553,32,32,255,1
3554,32,33,255,1
3555,32,34,255,1
3556,32,35,255,1
3562,32,41,255,2
3563,32,42,255,2
3564,32,43,255,2
3565,32,44,255,2
3566,32,45,255,2
3567,32,46,255,2
3568,32,47,255,2
3569,32,48,255,2
3570,32,49,255,2
3571,32,50,255,2
3572,32,51,255,2
3573,32,52,255,2
3574,32,53,255,2
3585,32,64,255,2
3586,32,65,255,2
3587,32,66,255,2
3588,32,67,255,2
3589,32,68,255,2
3590,32,69,255,2
3591,32,70,255,2
3592,32,71,255,2
3593,32,72,255,2
3594,32,73,255,2
3595,32,74,255,2
3596,32,75,255,2
3597,32,76,255,2
3598,32,77,255,2
3603,32,82,255,3
3604,32,83,255,3
3605,32,84,255,3
3606,32,85,255,3
3660,33,29,255,3
3661,33,30,255,3
3662,33,31,255,3
3663,33,32,255,3
3664,33,33,255,1
3665,33,34,255,1
3671,33,40,255,2
3672,33,41,255,2
3673,33,42,255,2
3674,33,43,255,2
3675,33,44,255,2
3676,33,45,255,2
3677,33,46,255,2
3678,33,47,255,2
3679,33,48,255,2
3680,33,49,255,2
3681,33,50,255,2
3682,33,51,255,2
3683,33,52,255,2
3684,33,53,255,2
3685,33,54,255,2
3693,33,62,255,2
3694,33,63,255,2
3695,33,64,255,2
3696,33,65,255,2
3697,33,66,255,2
3698,33,67,255,2
3699,33,68,255,2
3700,33,69,255,2
3701,33,70,255,2
3702,33,71,255,2
3703,33,72,255,2
3704,33,73,255,2
3705,33,74,255,2
3706,33,75,255,2
3707,33,76,255,2
3708,33,77,255,2
3709,33,78,255,2
3714,33,83,255,3
3715,33,84,255,3
3716,33,85,255,3
3770,34,29,255,3
3771,34,30,255,3
3772,34,31,255,3
3773,34,32,255,3
3774,34,33,255,3
3775,34,34,255,1
3776,34,35,255,1
3780,34,39,255,2
3781,34,40,255,2
3782,34,41,255,2
3783,34,42,255,2
3784,34,43,255,2
3785,34,44,255,2
3786,34,45,255,2
3787,34,46,255,2
3788,34,47,255,2
3789,34,48,255,2
3790,34,49,255,2
3791,34,50,255,2
3792,34,51,255,2
3793,34,52,255,2
3794,34,53,255,2
3795,34,54,255,2
3796,34,55,255,2
3797,34,56,255,2
3798,34,57,255,2
3799,34,58,255,2
3800,34,59,255,2
3801,34,60,255,2
3802,34,61,255,2
3803,34,62,255,2
3804,34,63,255,2
3805,34,64,255,2
3806,34,65,255,2
3807,34,66,255,2
3808,34,67,255,2
3809,34,68,255,2
3810,34,69,255,2
3811,34,70,255,2
3812,34,71,255,2
3813,34,72,255,2
3814,34,73,255,2
3815,34,74,255,2
3816,34,75,255,2
3817,34,76,255,2
3818,34,77,255,2
3819,34,78,255,2
3824,34,83,255,3
3825,34,84,255,3
3826,34,85,255,3
3827,34,86,255,3
3878,35,27,255,3
3879,35,28,255,3
3880,35,29,255,3
3881,35,30,255,3
3882,35,31,255,3
3883,35,32,255,3
3884,35,33,255,3
3885,35,34,255,3
3889,35,38,255,2
3890,35,39,255,2
3891,35,40,255,2
3892,35,41,255,2
3893,35,42,255,2
3894,35,43,255,2
3895,35,44,255,2
3896,35,45,255,2
3897,35,46,255,2
3898,35,47,255,2
3899,35,48,255,2
3900,35,49,255,2
3901,35,50,255,2
3902,35,51,255,2
3903,35,52,255,2
3904,35,53,255,2
3905,35,54,255,2
3906,35,55,255,2
3907,35,56,255,2
3908,35,57,255,2
3909,35,58,255,2
3910,35,59,255,2
3911,35,60,255,2
3912,35,61,255,2
3913,35,62,255,2
3914,35,63,255,2
3915,35,64,255,2
3916,35,65,255,2
3917,35,66,255,2
3918,35,67,255,2
3919,35,68,255,2
3920,35,69,255,2
3921,35,70,255,2
3922,35,71,255,2
3923,35,72,255,2
3924,35,73,255,2
3925,35,74,255,2
3926,35,75,255,2
3927,35,76,255,2
3928,35,77,255,2
3929,35,78,255,2
3934,35,83,255,3
3935,35,84,255,3
3936,35,85,255,3
3937,35,86,255,3
3987,36,26,255,3
3988,36,27,255,3
3989,36,28,255,3
3990,36,29,255,3
3991,36,30,255,3
3992,36,31,255,3
3993,36,32,255,3
3994,36,33,255,3
3998,36,37,255,2
3999,36,38,255,2
4000,36,39,255,2
4001,36,40,255,2
4002,36,41,255,2
4003,36,42,255,2
4004,36,43,255,2
4005,36,44,255,2
4006,36,45,255,2
4007,36,46,255,2
4008,36,47,255,2
4009,36,48,255,2
4010,36,49,255,2
4011,36,50,255,2
4012,36,51,255,2
4013,36,52,255,2
4014,36,53,255,2
4015,36,54,255,2
4016,36,55,255,2
4017,36,56,255,2
4018,36,57,255,2
4019,36,58,255,2
4020,36,59,255,2
4021,36,60,255,2
4022,36,61,255,2
4023,36,62,255,2
4024,36,63,255,2
4025,36,64,255,2
4026,36,65,255,2
4027,36,66,255,2
4028,36,67,255,2
4029,36,68,255,2
4030,36,69,255,2
4031,36,70,255,2
4032,36,71,255,2
4033,36,72,255,2
4034,36,73,255,2
4035,36,74,255,2
4036,36,75,255,2
4037,36,76,255,2
4038,36,77,255,2
4039,36,78,255,2
4045,36,84,255,3
4046,36,85,255,3
4047,36,86,255,3
4048,36,87,255,3
4096,37,25,255,3
4097,37,26,255,3
4098,37,27,255,3
4099,37,28,255,3
4100,37,29,255,3
4107,37,36,255,2
4108,37,37,255,2
4109,37,38,255,2
4110,37,39,255,2
4111,37,40,255,2
4112,37,41,255,2
4113,37,42,255,2
4114,37,43,255,2
4115,37,44,255,2
4116,37,45,255,2
4117,37,46,255,2
4118,37,47,255,2
4119,37,48,255,2
4120,37,49,255,2
4121,37,50,255,2
4122,37,51,255,2
4123,37,52,255,2
4124,37,53,255,2
4125,37,54,255,2
4126,37,55,255,2
4127,37,56,255,2
4128,37,57,255,2
4129,37,58,255,2
4130,37,59,255,2
4131,37,60,255,2
4132,37,61,255,2
4133,37,62,255,2
4134,37,63,255,2
4135,37,64,255,2
4136,37,65,255,2
4137,37,66,255,2
4138,37,67,255,2
4139,37,68,255,2
4140,37,69,255,2
4141,37,70,255,2
4142,37,71,255,2
4143,37,72,255,2
4144,37,73,255,2
4145,37,74,255,2
4146,37,75,255,2
4147,37,76,255,2
4148,37,77,255,2
4149,37,78,255,2
4150,37,79,255,2
4155,37,84,255,3
4156,37,85,255,3
4157,37,86,255,3
4158,37,87,255,3
4205,38,24,255,3
4206,38,25,255,3
4207,38,26,255,3
4208,38,27,255,3
4209,38,28,255,3
4210,38,29,255,3
4216,38,35,255,2
4217,38,36,255,2
4218,38,37,255,2
4219,38,38,255,2
4220,38,39,255,2
4221,38,40,255,2
4222,38,41,255,2
4223,38,42,255,2
4224,38,43,255,2
4225,38,44,255,2
4226,38,45,255,2
4227,38,46,255,2
4228,38,47,255,2
4229,38,48,255,2
4230,38,49,255,2
4231,38,50,255,2
4232,38,51,255,2
4233,38,52,255,2
4234,38,53,255,2
4235,38,54,255,2
4236,38,55,255,2
4237,38,56,255,2
4238,38,57,255,2
4239,38,58,255,2
4240,38,59,255,2
4241,38,60,255,2
4242,38,61,255,2
4243,38,62,255,2
4244,38,63,255,2
4245,38,64,255,2
4246,38,65,255,2
4247,38,66,255,2
4248,38,67,255,2
4249,38,68,255,2
4250,38,69,255,2
4251,38,70,255,2
4252,38,71,255,2
4253,38,72,255,2
4254,38,73,255,2
4255,38,74,255,2
4256,38,75,255,2
4257,38,76,255,2
4258,38,77,255,2
4259,38,78,255,2
4260,38,79,255,2
4265,38,84,255,3
4266,38,85,255,3
4267,38,86,255,3
4268,38,87,255,3
4313,39,22,255,3
4314,39,23,255,3
4315,39,24,255,3
4316,39,25,255,3
4317,39,26,255,3
4318,39,27,255,3
4319,39,28,255,3
4320,39,29,255,3
4321,39,30,255,3
4325,39,34,255,2
4326,39,35,255,2
4327,39,36,255,2
4328,39,37,255,2
4329,39,38,255,2
4330,39,39,255,2
4331,39,40,255,2
4332,39,41,255,2
4333,39,42,255,2
4334,39,43,255,2
4335,39,44,255,2
4336,39,45,255,2
4337,39,46,255,2
4338,39,47,255,2
4339,39,48,255,2
4340,39,49,255,2
4341,39,50,255,2
4342,39,51,255,2
4343,39,52,255,2
4344,39,53,255,2
4345,39,54,255,2
4346,39,55,255,2
4347,39,56,255,2
4348,39,57,255,2
4349,39,58,255,2
4350,39,59,255,2
4351,39,60,255,2
4352,39,61,255,2
4353,39,62,255,2
4354,39,63,255,2
4355,39,64,255,2
4356,39,65,255,2
4357,39,66,255,2
4358,39,67,255,2
4359,39,68,255,2
4360,39,69,255,2
4361,39,70,255,2
4362,39,71,255,2
4363,39,72,255,2
4364,39,73,255,2
4365,39,74,255,2
4366,39,75,255,2
4367,39,76,255,2
4368,39,77,255,2
4369,39,78,255,2
4370,39,79,255,2
4376,39,85,255,3
4377,39,86,255,3
4378,39,87,255,3
4379,39,88,255,3
4422,40,21,255,3
4423,40,22,255,3
4424,40,23,255,3
4425,40,24,255,3
4426,40,25,255,3
4427,40,26,255,3
4428,40,27,255,3
4431,40,30,255,3
4435,40,34,255,2
4436,40,35,255,2
4437,40,36,255,2
4438,40,37,255,2
4439,40,38,255,2
4440,40,39,255,2
4441,40,40,255,2
4442,40,41,255,2
4443,40,42,255,2
4444,40,43,255,2
4445,40,44,255,2
4446,40,45,255,2
4447,40,46,255,2
4448,40,47,255,2
4449,40,48,255,2
4450,40,49,255,2
4451,40,50,255,2
4452,40,51,255,2
4453,40,52,255,2
4454,40,53,255,2
4455,40,54,255,2
4456,40,55,255,2
4457,40,56,255,2
4458,40,57,255,2
4459,40,58,255,2
4460,40,59,255,2
4461,40,60,255,2
4462,40,61,255,2
4463,40,62,255,2
4464,40,63,255,2
4465,40,64,255,2
4466,40,65,255,2
4467,40,66,255,2
4468,40,67,255,2
4469,40,68,255,2
4470,40,69,255,2
4471,40,70,255,2
4472,40,71,255,2
4473,40,72,255,2
4474,40,73,255,2
4475,40,74,255,2
4476,40,75,255,2
4477,40,76,255,2
4478,40,77,255,2
4479,40,78,255,2
4480,40,79,255,2
4486,40,85,255,3
4487,40,86,255,3
4488,40,87,255,3
4489,40,88,255,3
4531,41,20,255,3
4532,41,21,255,3
4533,41,22,255,3
4534,41,23,255,3
4535,41,24,255,3
4536,41,25,255,3
4537,41,26,255,3
4544,41,33,255,2
4545,41,34,255,2
4546,41,35,255,2
4547,41,36,255,2
4548,41,37,255,2
4549,41,38,255,2
4550,41,39,255,2
4551,41,40,255,2
4552,41,41,255,2
4553,41,42,255,2
4554,41,43,255,2
4555,41,44,255,2
4556,41,45,255,2
4557,41,46,255,2
4558,41,47,255,2
4559,41,48,255,2
4560,41,49,255,2
4561,41,50,255,2
4562,41,51,255,2
4563,41,52,255,2
4564,41,53,255,2
4565,41,54,255,2
4566,41,55,255,2
4567,41,56,255,2
4568,41,57,255,2
4569,41,58,255,2
4570,41,59,255,2
4571,41,60,255,2
4572,41,61,255,2
4573,41,62,255,2
4574,41,63,255,2
4575,41,64,255,2
4576,41,65,255,2
4577,41,66,255,2
4578,41,67,255,2
4579,41,68,255,2
4580,41,69,255,2
4581,41,70,255,2
4582,41,71,255,2
4583,41,72,255,2
4584,41,73,255,2
4585,41,74,255,2
4586,41,75,255,2
4587,41,76,255,2
4588,41,77,255,2
4589,41,78,255,2
4590,41,79,255,2
4591,41,80,255,2
4596,41,85,255,3
4597,41,86,255,3
4598,41,87,255,3
4599,41,88,255,3
4600,41,89,255,3
4640,42,19,255,3
4641,42,20,255,3
4642,42,21,255,3
4643,42,22,255,3
4644,42,23,255,3
4645,42,24,255,3
4646,42,25,255,3
4653,42,32,255,2
4654,42,33,255,2
4655,42,34,255,2
4656,42,35,255,2
4657,42,36,255,2
4658,42,37,255,2
4659,42,38,255,2
4660,42,39,255,2
4661,42,40,255,2
4662,42,41,255,2
4663,42,42,255,2
4664,42,43,255,2
4665,42,44,255,2
4666,42,45,255,2
4667,42,46,255,2
4668,42,47,255,2
4669,42,48,255,2
4670,42,49,255,2
4671,42,50,255,2
4672,42,51,255,2
4673,42,52,255,2
4674,42,53,255,2
4675,42,54,255,2
4676,42,55,255,2
4677,42,56,255,2
4678,42,57,255,2
4679,42,58,255,2
4680,42,59,255,2
4681,42,60,255,2
4682,42,61,255,2
4683,42,62,255,2
4684,42,63,255,2
4685,42,64,255,2
4686,42,65,255,2
4687,42,66,255,2
4688,42,67,255,2
4689,42,68,255,2
4690,42,69,255,2
4691,42,70,255,2
4692,42,71,255,2
4693,42,72,255,2
4694,42,73,255,2
4695,42,74,255,2
4696,42,75,255,2
4697,42,76,255,2
4698,42,77,255,2
4699,42,78,255,2
4700,42,79,255,2
4701,42,80,255,2
4706,42,85,255,3
4707,42,86,255,3
4708,42,87,255,3
4709,42,88,255,3
4710,42,89,255,3
4749,43,18,255,3
4750,43,19,255,3
4751,43,20,255,3
4752,43,21,255,3
4753,43,22,255,3
4754,43,23,255,3
4755,43,24,255,3
4762,43,31,255,2
4763,43,32,255,2
4764,43,33,255,2
4765,43,34,255,2
4766,43,35,255,2
4767,43,36,255,2
4768,43,37,255,2
4769,43,38,255,2
4770,43,39,255,2
4771,43,40,255,2
4772,43,41,255,2
4773,43,42,255,2
4774,43,43,255,2
4775,43,44,255,2
4776,43,45,255,2
4777,43,46,255,2
4778,43,47,255,2
4779,43,48,255,2
4780,43,49,255,2
4781,43,50,255,2
4782,43,51,255,2
4783,43,52,255,2
4784,43,53,255,2
4785,43,54,255,2
4786,43,55,255,2
4787,43,56,255,2
4788,43,57,255,2
4789,43,58,255,2
4790,43,59,255,2
4791,43,60,255,2
4792,43,61,255,2
4793,43,62,255,2
4794,43,63,255,2
4795,43,64,255,2
4796,43,65,255,2
4797,43,66,255,2
4798,43,67,255,2
4799,43,68,255,2
4800,43,69,255,2
4801,43,70,255,2
4802,43,71,255,2
4803,43,72,255,2
4804,43,73,255,2
4805,43,74,255,2
4806,43,75,255,2
4807,43,76,255,2
4808,43,77,255,2
4809,43,78,255,2
4810,43,79,255,2
4811,43,80,255,2
4817,43,86,255,3
4818,43,87,255,3
4819,43,88,255,3
4820,43,89,255,3
4859,44,18,255,3
4860,44,19,255,3
4861,44,20,255,3
4862,44,21,255,3
4863,44,22,255,3
4864,44,23,255,3
4865,44,24,255,3
4871,44,30,255,2
4872,44,31,255,2
4873,44,32,255,2
4874,44,33,255,2
4875,44,34,255,2
4876,44,35,255,2
4877,44,36,255,2
4878,44,37,255,2
4879,44,38,255,2
4880,44,39,255,2
4881,44,40,255,2
4882,44,41,255,2
4883,44,42,255,2
4884,44,43,255,2
4885,44,44,255,2
4886,44,45,255,2
4887,44,46,255,2
4888,44,47,255,2
4889,44,48,255,2
4890,44,49,255,2
4891,44,50,255,2
4892,44,51,255,2
4893,44,52,255,2
4894,44,53,255,2
4895,44,54,255,2
4896,44,55,255,2
4897,44,56,255,2
4898,44,57,255,2
4899,44,58,255,2
4900,44,59,255,2
4901,44,60,255,2
4902,44,61,255,2
4903,44,62,255,2
4904,44,63,255,2
4905,44,64,255,2
4906,44,65,255,2
4907,44,66,255,2
4908,44,67,255,2
4909,44,68,255,2
4910,44,69,255,2
4911,44,70,255,2
4912,44,71,255,2
4913,44,72,255,2
4914,44,73,255,2
4915,44,74,255,2
4916,44,75,255,2
4917,44,76,255,2
4918,44,77,255,2
4919,44,78,255,2
4920,44,79,255,2
4921,44,80,255,2
4927,44,86,255,3
4928,44,87,255,3
4929,44,88,255,3
4930,44,89,255,3
4931,44,90,255,3
4968,45,17,255,3
4969,45,18,255,3
4970,45,19,255,3
4971,45,20,255,3
4972,45,21,255,3
4973,45,22,255,3
4974,45,23,255,3
4975,45,24,255,3
4981,45,30,255,2
4982,45,31,255,2
4983,45,32,255,2
4984,45,33,255,2
4985,45,34,255,2
4986,45,35,255,2
4987,45,36,255,2
4988,45,37,255,2
4989,45,38,255,2
4990,45,39,255,2
4991,45,40,255,2
4992,45,41,255,2
4993,45,42,255,2
4994,45,43,255,2
4995,45,44,255,2
4996,45,45,255,2
4997,45,46,255,2
4998,45,47,255,2
4999,45,48,255,2
5000,45,49,255,2
5001,45,50,255,2
5002,45,51,255,2
5003,45,52,255,2
5004,45,53,255,2
5005,45,54,255,2
5006,45,55,255,2
5007,45,56,255,2
5008,45,57,255,2
5009,45,58,255,2
5010,45,59,255,2
5011,45,60,255,2
5012,45,61,255,2
5013,45,62,255,2
5014,45,63,255,2
5015,45,64,255,2
5016,45,65,255,2
5017,45,66,255,2
5018,45,67,255,2
5019,45,68,255,2
5020,45,69,255,2
5021,45,70,255,2
5022,45,71,255,2
5023,45,72,255,2
5024,45,73,255,2
5025,45,74,255,2
5026,45,75,255,2
5027,45,76,255,2
5028,45,77,255,2
5029,45,78,255,2
5030,45,79,255,2
5031,45,80,255,2
5032,45,81,255,2
5037,45,86,255,3
5038,45,87,255,3
5039,45,88,255,3
5040,45,89,255,3
5041,45,90,255,3
5078,46,17,255,3
5079,46,18,255,3
5080,46,19,255,3
5081,46,20,255,3
5082,46,21,255,3
5083,46,22,255,3
5084,46,23,255,3
5090,46,29,255,2
5091,46,30,255,2
5092,46,31,255,2
5093,46,32,255,2
5094,46,33,255,2
5095,46,34,255,2
5096,46,35,255,2
5097,46,36,255,2
5098,46,37,255,2
5099,46,38,255,2
5100,46,39,255,2
5101,46,40,255,2
5102,46,41,255,2
5103,46,42,255,2
5104,46,43,255,2
5105,46,44,255,2
5106,46,45,255,2
5107,46,46,255,2
5108,46,47,255,2
5109,46,48,255,2
5110,46,49,255,2
5111,46,50,255,2
5112,46,51,255,2
5113,46,52,255,2
5114,46,53,255,2
5115,46,54,255,2
5116,46,55,255,2
5117,46,56,255,2
5118,46,57,255,2
5119,46,58,255,2
5120,46,59,255,2
5121,46,60,255,2
5122,46,61,255,2
5123,46,62,255,2
5124,46,63,255,2
5125,46,64,255,2
5126,46,65,255,2
5127,46,66,255,2
5128,46,67,255,2
5129,46,68,255,2
5130,46,69,255,2
5131,46,70,255,2
5132,46,71,255,2
5133,46,72,255,2
5134,46,73,255,2
5135,46,74,255,2
5136,46,75,255,2
5137,46,76,255,2
5138,46,77,255,2
5139,46,78,255,2
5140,46,79,255,2
5141,46,80,255,2
5142,46,81,255,2
5148,46,87,255,3
5149,46,88,255,3
5150,46,89,255,3
5151,46,90,255,3
5187,47,16,255,3
5188,47,17,255,3
5189,47,18,255,3
5190,47,19,255,3
5191,47,20,255,3
5192,47,21,255,3
5193,47,22,255,3
5194,47,23,255,3
5201,47,30,255,2
5202,47,31,255,2
5203,47,32,255,2
5204,47,33,255,2
5205,47,34,255,2
5206,47,35,255,2
5207,47,36,255,2
5208,47,37,255,2
5209,47,38,255,2
5210,47,39,255,2
5211,47,40,255,2
5212,47,41,255,2
5213,47,42,255,2
5214,47,43,255,2
5215,47,44,255,2
5216,47,45,255,2
5217,47,46,255,2
5218,47,47,255,2
5219,47,48,255,2
5220,47,49,255,2
5221,47,50,255,2
5222,47,51,255,2
5223,47,52,255,2
5224,47,53,255,2
5225,47,54,255,2
5226,47,55,255,2
5227,47,56,255,2
5228,47,57,255,2
5229,47,58,255,2
5230,47,59,255,2
5231,47,60,255,2
5232,47,61,255,2
5233,47,62,255,2
5234,47,63,255,2
5235,47,64,255,2
5236,47,65,255,2
5237,47,66,255,2
5238,47,67,255,2
5239,47,68,255,2
5240,47,69,255,2
5241,47,70,255,2
5242,47,71,255,2
5243,47,72,255,2
5244,47,73,255,2
5245,47,74,255,2
5246,47,75,255,2
5247,47,76,255,2
5248,47,77,255,2
5249,47,78,255,2
5250,47,79,255,2
5251,47,80,255,2
5252,47,81,255,2
5258,47,87,255,3
5259,47,88,255,3
5260,47,89,255,3
5261,47,90,255,3
5262,47,91,255,3
5297,48,16,255,3
5298,48,17,255,3
5299,48,18,255,3
5300,48,19,255,3
5301,48,20,255,3
5302,48,21,255,3
5303,48,22,255,3
5304,48,23,255,3
5305,48,24,255,3
5311,48,30,255,2
5312,48,31,255,2
5313,48,32,255,2
5314,48,33,255,2
5315,48,34,255,2
5316,48,35,255,2
5317,48,36,255,2
5318,48,37,255,2
5319,48,38,255,2
5320,48,39,255,2
5321,48,40,255,2
5322,48,41,255,2
5323,48,42,255,2
5324,48,43,255,2
