Index,X-coordinate,Y-coordinate,Intensity
7413,33,119,255
7414,33,120,255
7415,33,121,255
7416,33,122,255
7417,33,123,255
7418,33,124,255
7419,33,125,255
7441,33,147,255
7442,33,148,255
7443,33,149,255
7600,34,85,255
7601,34,86,255
7602,34,87,255
7603,34,88,255
7604,34,89,255
7605,34,90,255
7613,34,98,255
7614,34,99,255
7615,34,100,255
7616,34,101,255
7617,34,102,255
7618,34,103,255
7619,34,104,255
7620,34,105,255
7621,34,106,255
7622,34,107,255
7623,34,108,255
7624,34,109,255
7625,34,110,255
7626,34,111,255
7627,34,112,255
7628,34,113,255
7629,34,114,255
7630,34,115,255
7631,34,116,255
7632,34,117,255
7633,34,118,255
7634,34,119,255
7635,34,120,255
7636,34,121,255
7637,34,122,255
7638,34,123,255
7639,34,124,255
7640,34,125,255
7641,34,126,255
7642,34,127,255
7663,34,148,255
7664,34,149,255
7665,34,150,255
7820,35,84,255
7821,35,85,255
7822,35,86,255
7823,35,87,255
7824,35,88,255
7825,35,89,255
7833,35,97,255
7834,35,98,255
7835,35,99,255
7836,35,100,255
7837,35,101,255
7838,35,102,255
7839,35,103,255
7840,35,104,255
7841,35,105,255
7842,35,106,255
7843,35,107,255
7844,35,108,255
7845,35,109,255
7846,35,110,255
7847,35,111,255
7848,35,112,255
7849,35,113,255
7850,35,114,255
7851,35,115,255
7852,35,116,255
7853,35,117,255
7854,35,118,255
7855,35,119,255
7856,35,120,255
7857,35,121,255
7858,35,122,255
7859,35,123,255
7860,35,124,255
7861,35,125,255
7862,35,126,255
7863,35,127,255
7864,35,128,255
7865,35,129,255
7866,35,130,255
7867,35,131,255
7885,35,149,255
7886,35,150,255
7887,35,151,255
8041,36,84,255
8042,36,85,255
8043,36,86,255
8044,36,87,255
8045,36,88,255
8046,36,89,255
8052,36,95,255
8053,36,96,255
8054,36,97,255
8055,36,98,255
8056,36,99,255
8057,36,100,255
8058,36,101,255
8059,36,102,255
8060,36,103,255
8061,36,104,255
8062,36,105,255
8063,36,106,255
8064,36,107,255
8065,36,108,255
8066,36,109,255
8067,36,110,255
8068,36,111,255
8069,36,112,255
8070,36,113,255
8071,36,114,255
8072,36,115,255
8073,36,116,255
8074,36,117,255
8075,36,118,255
8076,36,119,255
8077,36,120,255
8078,36,121,255
8079,36,122,255
8080,36,123,255
8081,36,124,255
8082,36,125,255
8083,36,126,255
8084,36,127,255
8085,36,128,255
8086,36,129,255
8087,36,130,255
8088,36,131,255
8089,36,132,255
8090,36,133,255
8091,36,134,255
8108,36,151,255
8261,37,83,255
8262,37,84,255
8263,37,85,255
8264,37,86,255
8265,37,87,255
8266,37,88,255
8272,37,94,255
8273,37,95,255
8274,37,96,255
8275,37,97,255
8276,37,98,255
8277,37,99,255
8278,37,100,255
8279,37,101,255
8280,37,102,255
8281,37,103,255
8282,37,104,255
8283,37,105,255
8284,37,106,255
8285,37,107,255
8286,37,108,255
8287,37,109,255
8288,37,110,255
8289,37,111,255
8290,37,112,255
8291,37,113,255
8292,37,114,255
8293,37,115,255
8294,37,116,255
8295,37,117,255
8296,37,118,255
8297,37,119,255
8298,37,120,255
8299,37,121,255
8300,37,122,255
8301,37,123,255
8302,37,124,255
8303,37,125,255
8304,37,126,255
8305,37,127,255
8306,37,128,255
8307,37,129,255
8308,37,130,255
8309,37,131,255
8310,37,132,255
8311,37,133,255
8312,37,134,255
8313,37,135,255
8314,37,136,255
8315,37,137,255
8330,37,152,255
8482,38,83,255
8483,38,84,255
8484,38,85,255
8485,38,86,255
8486,38,87,255
8487,38,88,255
8492,38,93,255
8493,38,94,255
8494,38,95,255
8495,38,96,255
8496,38,97,255
8497,38,98,255
8498,38,99,255
8499,38,100,255
8500,38,101,255
8501,38,102,255
8502,38,103,255
8503,38,104,255
8504,38,105,255
8505,38,106,255
8506,38,107,255
8507,38,108,255
8508,38,109,255
8509,38,110,255
8510,38,111,255
8511,38,112,255
8512,38,113,255
8513,38,114,255
8514,38,115,255
8515,38,116,255
8516,38,117,255
8517,38,118,255
8518,38,119,255
8519,38,120,255
8520,38,121,255
8521,38,122,255
8522,38,123,255
8523,38,124,255
8524,38,125,255
8525,38,126,255
8526,38,127,255
8527,38,128,255
8528,38,129,255
8529,38,130,255
8530,38,131,255
8531,38,132,255
8532,38,133,255
8533,38,134,255
8534,38,135,255
8535,38,136,255
8536,38,137,255
8537,38,138,255
8538,38,139,255
8551,38,152,255
8552,38,153,255
8553,38,154,255
8702,39,82,255
8703,39,83,255
8704,39,84,255
8705,39,85,255
8706,39,86,255
8707,39,87,255
8713,39,93,255
8714,39,94,255
8715,39,95,255
8716,39,96,255
8717,39,97,255
8718,39,98,255
8719,39,99,255
8720,39,100,255
8721,39,101,255
8722,39,102,255
8723,39,103,255
8724,39,104,255
8725,39,105,255
8726,39,106,255
8727,39,107,255
8728,39,108,255
8729,39,109,255
8730,39,110,255
8731,39,111,255
8732,39,112,255
8733,39,113,255
8734,39,114,255
8735,39,115,255
8736,39,116,255
8737,39,117,255
8738,39,118,255
8739,39,119,255
8740,39,120,255
8741,39,121,255
8742,39,122,255
8743,39,123,255
8744,39,124,255
8745,39,125,255
8746,39,126,255
8747,39,127,255
8748,39,128,255
8749,39,129,255
8750,39,130,255
8751,39,131,255
8752,39,132,255
8753,39,133,255
8754,39,134,255
8755,39,135,255
8756,39,136,255
8757,39,137,255
8758,39,138,255
8759,39,139,255
8760,39,140,255
8761,39,141,255
8773,39,153,255
8774,39,154,255
8922,40,81,255
8923,40,82,255
8924,40,83,255
8925,40,84,255
8926,40,85,255
8927,40,86,255
8933,40,92,255
8934,40,93,255
8935,40,94,255
8936,40,95,255
8937,40,96,255
8938,40,97,255
8939,40,98,255
8940,40,99,255
8941,40,100,255
8942,40,101,255
8943,40,102,255
8944,40,103,255
8945,40,104,255
8946,40,105,255
8947,40,106,255
8948,40,107,255
8949,40,108,255
8950,40,109,255
8951,40,110,255
8952,40,111,255
8953,40,112,255
8954,40,113,255
8955,40,114,255
8956,40,115,255
8957,40,116,255
8958,40,117,255
8959,40,118,255
8960,40,119,255
8961,40,120,255
8962,40,121,255
8963,40,122,255
8964,40,123,255
8965,40,124,255
8966,40,125,255
8967,40,126,255
8968,40,127,255
8969,40,128,255
8970,40,129,255
8971,40,130,255
8972,40,131,255
8973,40,132,255
8974,40,133,255
8975,40,134,255
8976,40,135,255
8977,40,136,255
8978,40,137,255
8979,40,138,255
8980,40,139,255
8981,40,140,255
8982,40,141,255
8983,40,142,255
8994,40,153,255
8995,40,154,255
8996,40,155,255
9143,41,81,255
9144,41,82,255
9145,41,83,255
9146,41,84,255
9147,41,85,255
9148,41,86,255
9153,41,91,255
9154,41,92,255
9155,41,93,255
9156,41,94,255
9157,41,95,255
9158,41,96,255
9159,41,97,255
9160,41,98,255
9161,41,99,255
9162,41,100,255
9163,41,101,255
9164,41,102,255
9165,41,103,255
9166,41,104,255
9167,41,105,255
9168,41,106,255
9169,41,107,255
9170,41,108,255
9171,41,109,255
9172,41,110,255
9173,41,111,255
9174,41,112,255
9175,41,113,255
9176,41,114,255
9177,41,115,255
9178,41,116,255
9179,41,117,255
9180,41,118,255
9181,41,119,255
9182,41,120,255
9183,41,121,255
9184,41,122,255
9185,41,123,255
9186,41,124,255
9187,41,125,255
9188,41,126,255
9189,41,127,255
9190,41,128,255
9191,41,129,255
9192,41,130,255
9193,41,131,255
9194,41,132,255
9195,41,133,255
9196,41,134,255
9197,41,135,255
9198,41,136,255
9199,41,137,255
9200,41,138,255
9201,41,139,255
9202,41,140,255
9203,41,141,255
9204,41,142,255
9205,41,143,255
9212,41,150,255
9216,41,154,255
9217,41,155,255
9218,41,156,255
9363,42,80,255
9364,42,81,255
9365,42,82,255
9366,42,83,255
9367,42,84,255
9368,42,85,255
9374,42,91,255
9375,42,92,255
9376,42,93,255
9377,42,94,255
9378,42,95,255
9379,42,96,255
9380,42,97,255
9381,42,98,255
9382,42,99,255
9383,42,100,255
9384,42,101,255
9385,42,102,255
9386,42,103,255
9387,42,104,255
9388,42,105,255
9389,42,106,255
9390,42,107,255
9391,42,108,255
9392,42,109,255
9393,42,110,255
9394,42,111,255
9395,42,112,255
9396,42,113,255
9397,42,114,255
9398,42,115,255
9399,42,116,255
9400,42,117,255
9401,42,118,255
9402,42,119,255
9403,42,120,255
9404,42,121,255
9405,42,122,255
9406,42,123,255
9407,42,124,255
9408,42,125,255
9409,42,126,255
9410,42,127,255
9411,42,128,255
9412,42,129,255
9413,42,130,255
9414,42,131,255
9415,42,132,255
9416,42,133,255
9417,42,134,255
9418,42,135,255
9419,42,136,255
9420,42,137,255
9421,42,138,255
9422,42,139,255
9423,42,140,255
9424,42,141,255
9425,42,142,255
9426,42,143,255
9427,42,144,255
9433,42,150,255
9438,42,155,255
9439,42,156,255
9440,42,157,255
9584,43,80,255
9585,43,81,255
9586,43,82,255
9587,43,83,255
9588,43,84,255
9589,43,85,255
9594,43,90,255
9595,43,91,255
9596,43,92,255
9597,43,93,255
9598,43,94,255
9599,43,95,255
9600,43,96,255
9601,43,97,255
9602,43,98,255
9603,43,99,255
9604,43,100,255
9605,43,101,255
9606,43,102,255
9607,43,103,255
9608,43,104,255
9609,43,105,255
9610,43,106,255
9611,43,107,255
9612,43,108,255
9613,43,109,255
9614,43,110,255
9615,43,111,255
9616,43,112,255
9617,43,113,255
9618,43,114,255
9619,43,115,255
9620,43,116,255
9621,43,117,255
9622,43,118,255
9623,43,119,255
9624,43,120,255
9625,43,121,255
9626,43,122,255
9627,43,123,255
9628,43,124,255
9629,43,125,255
9630,43,126,255
9631,43,127,255
9632,43,128,255
9633,43,129,255
9634,43,130,255
9635,43,131,255
9636,43,132,255
9637,43,133,255
9638,43,134,255
9639,43,135,255
9640,43,136,255
9641,43,137,255
9642,43,138,255
9643,43,139,255
9644,43,140,255
9645,43,141,255
9646,43,142,255
9647,43,143,255
9648,43,144,255
9649,43,145,255
9655,43,151,255
9659,43,155,255
9660,43,156,255
9661,43,157,255
9662,43,158,255
9804,44,79,255
9805,44,80,255
9806,44,81,255
9807,44,82,255
9808,44,83,255
9809,44,84,255
9810,44,85,255
9813,44,88,255
9814,44,89,255
9815,44,90,255
9816,44,91,255
9817,44,92,255
9818,44,93,255
9819,44,94,255
9820,44,95,255
9821,44,96,255
9822,44,97,255
9823,44,98,255
9824,44,99,255
9825,44,100,255
9826,44,101,255
9827,44,102,255
9828,44,103,255
9829,44,104,255
9830,44,105,255
9831,44,106,255
9832,44,107,255
9833,44,108,255
9834,44,109,255
9835,44,110,255
9836,44,111,255
9837,44,112,255
9838,44,113,255
9839,44,114,255
9840,44,115,255
9841,44,116,255
9842,44,117,255
9843,44,118,255
9844,44,119,255
9845,44,120,255
9846,44,121,255
9847,44,122,255
9848,44,123,255
9849,44,124,255
9850,44,125,255
9851,44,126,255
9852,44,127,255
9853,44,128,255
9854,44,129,255
9855,44,130,255
9856,44,131,255
9857,44,132,255
9858,44,133,255
9859,44,134,255
9860,44,135,255
9861,44,136,255
9862,44,137,255
9863,44,138,255
9864,44,139,255
9865,44,140,255
9866,44,141,255
9867,44,142,255
9868,44,143,255
9869,44,144,255
9870,44,145,255
9877,44,152,255
9881,44,156,255
9882,44,157,255
9883,44,158,255
9884,44,159,255
10025,45,79,255
10026,45,80,255
10027,45,81,255
10028,45,82,255
10029,45,83,255
10030,45,84,255
10031,45,85,255
10032,45,86,255
10033,45,87,255
10034,45,88,255
10035,45,89,255
10036,45,90,255
10037,45,91,255
10038,45,92,255
10039,45,93,255
10040,45,94,255
10041,45,95,255
10042,45,96,255
10043,45,97,255
10044,45,98,255
10045,45,99,255
10046,45,100,255
10047,45,101,255
10048,45,102,255
10049,45,103,255
10050,45,104,255
10051,45,105,255
10052,45,106,255
10053,45,107,255
10054,45,108,255
10055,45,109,255
10056,45,110,255
10057,45,111,255
10058,45,112,255
10059,45,113,255
10060,45,114,255
10061,45,115,255
10062,45,116,255
10063,45,117,255
10064,45,118,255
10065,45,119,255
10066,45,120,255
10067,45,121,255
10068,45,122,255
10069,45,123,255
10070,45,124,255
10071,45,125,255
10072,45,126,255
10073,45,127,255
10074,45,128,255
10075,45,129,255
10076,45,130,255
10077,45,131,255
10078,45,132,255
10079,45,133,255
10080,45,134,255
10081,45,135,255
10082,45,136,255
10091,45,145,255
10092,45,146,255
10093,45,147,255
10098,45,152,255
10099,45,153,255
10103,45,157,255
10104,45,158,255
10105,45,159,255
10106,45,160,255
10245,46,78,255
10246,46,79,255
10247,46,80,255
10248,46,81,255
10249,46,82,255
10250,46,83,255
10251,46,84,255
10252,46,85,255
10253,46,86,255
10254,46,87,255
10255,46,88,255
10256,46,89,255
10257,46,90,255
10258,46,91,255
10259,46,92,255
10260,46,93,255
10261,46,94,255
10262,46,95,255
10263,46,96,255
10264,46,97,255
10265,46,98,255
10266,46,99,255
10267,46,100,255
10268,46,101,255
10269,46,102,255
10270,46,103,255
10271,46,104,255
10272,46,105,255
10273,46,106,255
10274,46,107,255
10275,46,108,255
10276,46,109,255
10277,46,110,255
10278,46,111,255
10279,46,112,255
10280,46,113,255
10281,46,114,255
10282,46,115,255
10283,46,116,255
10284,46,117,255
10285,46,118,255
10286,46,119,255
10287,46,120,255
10288,46,121,255
10289,46,122,255
10290,46,123,255
10291,46,124,255
10292,46,125,255
10293,46,126,255
10294,46,127,255
10295,46,128,255
10296,46,129,255
10311,46,144,255
10312,46,145,255
10313,46,146,255
10314,46,147,255
10315,46,148,255
10316,46,149,255
10320,46,153,255
10321,46,154,255
10325,46,158,255
10326,46,159,255
10327,46,160,255
10465,47,77,255
10466,47,78,255
10467,47,79,255
10468,47,80,255
10469,47,81,255
10470,47,82,255
10471,47,83,255
10472,47,84,255
10473,47,85,255
10474,47,86,255
10475,47,87,255
10476,47,88,255
10477,47,89,255
10478,47,90,255
10479,47,91,255
10480,47,92,255
10481,47,93,255
10482,47,94,255
10483,47,95,255
10484,47,96,255
10485,47,97,255
10486,47,98,255
10487,47,99,255
10488,47,100,255
10489,47,101,255
10490,47,102,255
10491,47,103,255
10492,47,104,255
10493,47,105,255
10494,47,106,255
10495,47,107,255
10496,47,108,255
10497,47,109,255
10498,47,110,255
10499,47,111,255
10500,47,112,255
10501,47,113,255
10502,47,114,255
10503,47,115,255
10504,47,116,255
10505,47,117,255
10506,47,118,255
10507,47,119,255
10508,47,120,255
10509,47,121,255
10510,47,122,255
10511,47,123,255
10512,47,124,255
10513,47,125,255
10514,47,126,255
10532,47,144,255
10533,47,145,255
10534,47,146,255
10535,47,147,255
10536,47,148,255
10537,47,149,255
10538,47,150,255
10542,47,154,255
10543,47,155,255
10547,47,159,255
10548,47,160,255
10549,47,161,255
10686,48,77,255
10687,48,78,255
10688,48,79,255
10689,48,80,255
10690,48,81,255
10691,48,82,255
10692,48,83,255
10693,48,84,255
10694,48,85,255
10695,48,86,255
10698,48,89,255
10699,48,90,255
10700,48,91,255
10701,48,92,255
10702,48,93,255
10703,48,94,255
10704,48,95,255
10705,48,96,255
10706,48,97,255
10707,48,98,255
10708,48,99,255
10709,48,100,255
10714,48,105,255
10715,48,106,255
10716,48,107,255
10717,48,108,255
10718,48,109,255
10719,48,110,255
10720,48,111,255
10721,48,112,255
10722,48,113,255
10723,48,114,255
10724,48,115,255
10725,48,116,255
10726,48,117,255
10727,48,118,255
10728,48,119,255
10729,48,120,255
10730,48,121,255
10731,48,122,255
10732,48,123,255
10733,48,124,255
10740,48,131,255
10741,48,132,255
10742,48,133,255
10743,48,134,255
10744,48,135,255
10752,48,143,255
10753,48,144,255
10754,48,145,255
10755,48,146,255
10756,48,147,255
10757,48,148,255
10758,48,149,255
10759,48,150,255
10760,48,151,255
10768,48,159,255
10769,48,160,255
10770,48,161,255
10771,48,162,255
10906,49,76,255
10907,49,77,255
10908,49,78,255
10909,49,79,255
10910,49,80,255
10911,49,81,255
10912,49,82,255
10913,49,83,255
10915,49,85,255
10918,49,88,255
10919,49,89,255
10920,49,90,255
10921,49,91,255
10922,49,92,255
10923,49,93,255
10924,49,94,255
10925,49,95,255
10926,49,96,255
10927,49,97,255
10928,49,98,255
10929,49,99,255
10938,49,108,255
10939,49,109,255
10940,49,110,255
10941,49,111,255
10942,49,112,255
10943,49,113,255
10944,49,114,255
10945,49,115,255
10946,49,116,255
10947,49,117,255
10948,49,118,255
10949,49,119,255
10950,49,120,255
10951,49,121,255
10952,49,122,255
10958,49,128,255
10959,49,129,255
10960,49,130,255
10961,49,131,255
10962,49,132,255
10963,49,133,255
10964,49,134,255
10965,49,135,255
10966,49,136,255
10973,49,143,255
10974,49,144,255
10975,49,145,255
10976,49,146,255
10977,49,147,255
10978,49,148,255
10979,49,149,255
10980,49,150,255
10981,49,151,255
10989,49,159,255
10990,49,160,255
10991,49,161,255
10992,49,162,255
11126,50,75,255
11127,50,76,255
11128,50,77,255
11129,50,78,255
11130,50,79,255
11131,50,80,255
11132,50,81,255
11133,50,82,255
11139,50,88,255
11140,50,89,255
11141,50,90,255
11142,50,91,255
11143,50,92,255
11144,50,93,255
11145,50,94,255
11146,50,95,255
11162,50,111,255
11163,50,112,255
11164,50,113,255
11165,50,114,255
11166,50,115,255
11167,50,116,255
11168,50,117,255
11169,50,118,255
11170,50,119,255
11177,50,126,255
11178,50,127,255
11179,50,128,255
11180,50,129,255
11181,50,130,255
11182,50,131,255
11183,50,132,255
11184,50,133,255
11185,50,134,255
11186,50,135,255
11187,50,136,255
11188,50,137,255
11194,50,143,255
11195,50,144,255
11196,50,145,255
11197,50,146,255
11198,50,147,255
11199,50,148,255
11200,50,149,255
11201,50,150,255
11211,50,160,255
11212,50,161,255
11213,50,162,255
11214,50,163,255
11346,51,74,255
11347,51,75,255
11348,51,76,255
11349,51,77,255
11350,51,78,255
11351,51,79,255
11352,51,80,255
11353,51,81,255
11358,51,86,255
11359,51,87,255
11360,51,88,255
11361,51,89,255
11362,51,90,255
11363,51,91,255
11364,51,92,255
11365,51,93,255
11397,51,125,255
11398,51,126,255
11399,51,127,255
11400,51,128,255
11401,51,129,255
11402,51,130,255
11403,51,131,255
11404,51,132,255
11405,51,133,255
11406,51,134,255
11407,51,135,255
11408,51,136,255
11409,51,137,255
11413,51,141,255
11414,51,142,255
11415,51,143,255
11416,51,144,255
11417,51,145,255
11418,51,146,255
11419,51,147,255
11420,51,148,255
11421,51,149,255
11422,51,150,255
11432,51,160,255
11433,51,161,255
11434,51,162,255
11435,51,163,255
11436,51,164,255
11566,52,73,255
11567,52,74,255
11568,52,75,255
11569,52,76,255
11570,52,77,255
11571,52,78,255
11572,52,79,255
11573,52,80,255
11574,52,81,255
11579,52,86,255
11580,52,87,255
11581,52,88,255
11582,52,89,255
11583,52,90,255
11584,52,91,255
11585,52,92,255
11617,52,124,255
11618,52,125,255
11619,52,126,255
11620,52,127,255
11621,52,128,255
11622,52,129,255
11623,52,130,255
11624,52,131,255
11625,52,132,255
11626,52,133,255
11627,52,134,255
11628,52,135,255
11629,52,136,255
11630,52,137,255
11631,52,138,255
11632,52,139,255
11633,52,140,255
11634,52,141,255
11635,52,142,255
11636,52,143,255
11639,52,146,255
11640,52,147,255
11654,52,161,255
11655,52,162,255
11656,52,163,255
11657,52,164,255
11658,52,165,255
11786,53,72,255
11787,53,73,255
11788,53,74,255
11789,53,75,255
11790,53,76,255
11791,53,77,255
11792,53,78,255
11793,53,79,255
11794,53,80,255
11799,53,85,255
11800,53,86,255
11801,53,87,255
11802,53,88,255
11803,53,89,255
11804,53,90,255
11805,53,91,255
11836,53,122,255
11837,53,123,255
11838,53,124,255
11839,53,125,255
11840,53,126,255
11841,53,127,255
11842,53,128,255
11843,53,129,255
11844,53,130,255
11845,53,131,255
11846,53,132,255
11847,53,133,255
11848,53,134,255
11849,53,135,255
11850,53,136,255
11851,53,137,255
11852,53,138,255
11853,53,139,255
11854,53,140,255
11855,53,141,255
11875,53,161,255
11876,53,162,255
11877,53,163,255
11878,53,164,255
11879,53,165,255
12006,54,71,255
12007,54,72,255
12008,54,73,255
12009,54,74,255
12010,54,75,255
12011,54,76,255
12012,54,77,255
12013,54,78,255
12014,54,79,255
12019,54,84,255
12020,54,85,255
12021,54,86,255
12022,54,87,255
12023,54,88,255
12024,54,89,255
12054,54,119,255
12055,54,120,255
12056,54,121,255
12057,54,122,255
12058,54,123,255
12059,54,124,255
12060,54,125,255
12061,54,126,255
12062,54,127,255
12063,54,128,255
12064,54,129,255
12065,54,130,255
12066,54,131,255
12067,54,132,255
12068,54,133,255
12069,54,134,255
12070,54,135,255
12071,54,136,255
12072,54,137,255
12073,54,138,255
12074,54,139,255
12097,54,162,255
12098,54,163,255
12099,54,164,255
12100,54,165,255
12101,54,166,255
12226,55,70,255
12227,55,71,255
12228,55,72,255
12229,55,73,255
12230,55,74,255
12231,55,75,255
12232,55,76,255
12233,55,77,255
12234,55,78,255
12235,55,79,255
12239,55,83,255
12240,55,84,255
12241,55,85,255
12242,55,86,255
12243,55,87,255
12244,55,88,255
12269,55,113,255
12270,55,114,255
12274,55,118,255
12275,55,119,255
12276,55,120,255
12277,55,121,255
12278,55,122,255
12279,55,123,255
12280,55,124,255
12281,55,125,255
12282,55,126,255
12283,55,127,255
12284,55,128,255
12285,55,129,255
12286,55,130,255
12287,55,131,255
12288,55,132,255
12289,55,133,255
12290,55,134,255
12291,55,135,255
12292,55,136,255
12293,55,137,255
12318,55,162,255
12319,55,163,255
12320,55,164,255
12321,55,165,255
12322,55,166,255
12323,55,167,255
12446,56,69,255
12447,56,70,255
12448,56,71,255
12449,56,72,255
12450,56,73,255
12451,56,74,255
12452,56,75,255
12453,56,76,255
12454,56,77,255
12455,56,78,255
12460,56,83,255
12461,56,84,255
12462,56,85,255
12463,56,86,255
12469,56,92,255
12470,56,93,255
12471,56,94,255
12472,56,95,255
12489,56,112,255
12490,56,113,255
12493,56,116,255
12494,56,117,255
12495,56,118,255
12496,56,119,255
12497,56,120,255
12498,56,121,255
12499,56,122,255
12500,56,123,255
12501,56,124,255
12502,56,125,255
12503,56,126,255
12504,56,127,255
12505,56,128,255
12506,56,129,255
12507,56,130,255
12508,56,131,255
12509,56,132,255
12510,56,133,255
12511,56,134,255
12539,56,162,255
12540,56,163,255
12541,56,164,255
12542,56,165,255
12543,56,166,255
12544,56,167,255
12545,56,168,255
12666,57,68,255
12667,57,69,255
12668,57,70,255
12669,57,71,255
12670,57,72,255
12671,57,73,255
12672,57,74,255
12673,57,75,255
12674,57,76,255
12675,57,77,255
12676,57,78,255
12680,57,82,255
12681,57,83,255
12682,57,84,255
12689,57,91,255
12690,57,92,255
12691,57,93,255
12692,57,94,255
12693,57,95,255
12694,57,96,255
12695,57,97,255
12713,57,115,255
12714,57,116,255
12715,57,117,255
12716,57,118,255
12717,57,119,255
12718,57,120,255
12719,57,121,255
12720,57,122,255
12721,57,123,255
12722,57,124,255
12723,57,125,255
12724,57,126,255
12725,57,127,255
12726,57,128,255
12727,57,129,255
12728,57,130,255
12729,57,131,255
12739,57,141,255
12740,57,142,255
12741,57,143,255
12742,57,144,255
12743,57,145,255
12744,57,146,255
12745,57,147,255
12746,57,148,255
12747,57,149,255
12748,57,150,255
12749,57,151,255
12750,57,152,255
12761,57,163,255
12762,57,164,255
12763,57,165,255
12764,57,166,255
12765,57,167,255
12766,57,168,255
12886,58,67,255
12887,58,68,255
12888,58,69,255
12889,58,70,255
12890,58,71,255
