Index,X-coordinate,Y-coordinate,Intensity,Labels
3445,19,100,125,1
3446,19,101,125,1
3447,19,102,49,1
3448,19,103,117,1
3449,19,104,191,1
3450,19,105,160,1
3451,19,106,84,1
3452,19,107,189,1
3453,19,108,156,1
3454,19,109,13,1
3455,19,110,31,1
3456,19,111,156,1
3457,19,112,86,1
3459,19,114,73,1
3460,19,115,20,1
3461,19,116,6,1
3594,20,73,31,1
3595,20,74,25,1
3596,20,75,142,1
3597,20,76,184,1
3598,20,77,187,1
3599,20,78,189,1
3600,20,79,198,1
3601,20,80,150,1
3604,20,83,39,1
3605,20,84,2,1
3615,20,94,31,1
3616,20,95,44,1
3617,20,96,102,1
3618,20,97,49,1
3619,20,98,26,1
3620,20,99,68,1
3621,20,100,134,1
3622,20,101,78,1
3623,20,102,26,1
3624,20,103,35,1
3625,20,104,75,1
3626,20,105,78,1
3627,20,106,78,1
3628,20,107,169,1
3629,20,108,232,1
3630,20,109,144,1
3631,20,110,177,1
3632,20,111,55,1
3633,20,112,54,1
3634,20,113,9,1
3635,20,114,51,1
3636,20,115,54,1
3637,20,116,114,1
3638,20,117,5,1
3767,21,70,40,1
3769,21,72,77,1
3770,21,73,95,1
3771,21,74,96,1
3772,21,75,255,1
3773,21,76,231,1
3774,21,77,153,1
3775,21,78,31,1
3776,21,79,6,1
3794,21,97,12,1
3795,21,98,9,1
3796,21,99,24,1
3797,21,100,152,1
3798,21,101,127,1
3799,21,102,110,1
3800,21,103,114,1
3801,21,104,128,1
3802,21,105,105,1
3803,21,106,130,1
3804,21,107,176,1
3805,21,108,75,1
3806,21,109,110,1
3807,21,110,247,1
3808,21,111,231,1
3809,21,112,159,1
3810,21,113,138,1
3811,21,114,156,1
3812,21,115,162,1
3813,21,116,9,1
3814,21,117,96,1
3815,21,118,27,1
3943,22,70,31,1
3945,22,72,142,1
3946,22,73,91,1
3947,22,74,250,1
3948,22,75,193,1
3949,22,76,34,1
3972,22,99,4,1
3973,22,100,76,1
3974,22,101,123,1
3975,22,102,178,1
3976,22,103,173,1
3977,22,104,33,1
3978,22,105,8,1
3979,22,106,32,1
3980,22,107,68,1
3981,22,108,76,1
3982,22,109,140,1
3983,22,110,84,1
3984,22,111,156,1
3985,22,112,130,1
3986,22,113,166,1
3987,22,114,77,1
3988,22,115,121,1
3989,22,116,102,1
3990,22,117,7,1
3991,22,118,101,1
3992,22,119,72,1
4119,23,70,21,1
4120,23,71,86,1
4121,23,72,189,1
4122,23,73,205,1
4123,23,74,167,1
4124,23,75,23,1
4127,23,78,57,1
4128,23,79,65,1
4131,23,82,5,1
4132,23,83,6,1
4133,23,84,11,1
4138,23,89,40,1
4140,23,91,1,1
4141,23,92,11,1
4142,23,93,1,1
4143,23,94,51,1
4145,23,96,18,1
4146,23,97,4,1
4151,23,102,16,1
4152,23,103,22,1
4153,23,104,96,1
4154,23,105,154,1
4155,23,106,92,1
4156,23,107,25,1
4157,23,108,41,1
4158,23,109,121,1
4159,23,110,172,1
4160,23,111,138,1
4161,23,112,197,1
4162,23,113,110,1
4163,23,114,166,1
4164,23,115,197,1
4165,23,116,46,1
4166,23,117,51,1
4167,23,118,8,1
4168,23,119,50,1
4169,23,120,61,1
4170,23,121,1,1
4293,24,68,52,1
4294,24,69,52,1
4295,24,70,164,1
4296,24,71,209,1
4297,24,72,107,1
4298,24,73,138,1
4299,24,74,71,1
4300,24,75,19,1
4304,24,79,61,1
4305,24,80,124,1
4306,24,81,163,1
4307,24,82,176,1
4308,24,83,96,1
4309,24,84,177,1
4310,24,85,150,1
4311,24,86,89,1
4312,24,87,97,1
4313,24,88,181,1
4314,24,89,141,1
4315,24,90,160,1
4316,24,91,80,1
4317,24,92,77,1
4318,24,93,16,1
4319,24,94,69,1
4320,24,95,137,1
4321,24,96,76,1
4322,24,97,15,1
4323,24,98,28,1
4331,24,106,50,1
4332,24,107,67,1
4333,24,108,59,1
4334,24,109,51,1
4336,24,111,48,1
4337,24,112,74,1
4338,24,113,198,1
4339,24,114,180,1
4340,24,115,127,1
4341,24,116,209,1
4342,24,117,73,1
4343,24,118,61,1
4344,24,119,11,1
4345,24,120,61,1
4346,24,121,81,1
4469,25,68,55,1
4470,25,69,141,1
4471,25,70,241,1
4472,25,71,152,1
4473,25,72,157,1
4474,25,73,62,1
4475,25,74,57,1
4478,25,77,46,1
4479,25,78,212,1
4480,25,79,243,1
4481,25,80,222,1
4482,25,81,168,1
4483,25,82,169,1
4484,25,83,205,1
4485,25,84,179,1
4486,25,85,207,1
4487,25,86,234,1
4488,25,87,157,1
4489,25,88,92,1
4490,25,89,92,1
4491,25,90,74,1
4492,25,91,112,1
4493,25,92,115,1
4494,25,93,161,1
4495,25,94,151,1
4496,25,95,234,1
4497,25,96,161,1
4498,25,97,42,1
4499,25,98,30,1
4500,25,99,54,1
4501,25,100,70,1
4502,25,101,16,1
4512,25,111,40,1
4514,25,113,9,1
4515,25,114,25,1
4516,25,115,110,1
4517,25,116,148,1
4518,25,117,196,1
4519,25,118,121,1
4520,25,119,109,1
4521,25,120,26,1
4522,25,121,9,1
4523,25,122,11,1
4524,25,123,1,1
4645,26,68,102,1
4646,26,69,255,1
4647,26,70,224,1
4648,26,71,92,1
4649,26,72,154,1
4650,26,73,115,1
4651,26,74,37,1
4653,26,76,33,1
4654,26,77,130,1
4655,26,78,215,1
4656,26,79,205,1
4657,26,80,169,1
4658,26,81,175,1
4659,26,82,117,1
4660,26,83,77,1
4661,26,84,105,1
4662,26,85,78,1
4663,26,86,76,1
4664,26,87,218,1
4665,26,88,104,1
4666,26,89,145,1
4667,26,90,184,1
4668,26,91,221,1
4669,26,92,161,1
4670,26,93,126,1
4671,26,94,98,1
4672,26,95,118,1
4673,26,96,143,1
4674,26,97,207,1
4675,26,98,155,1
4676,26,99,93,1
4677,26,100,173,1
4678,26,101,105,1
4679,26,102,116,1
4680,26,103,43,1
4691,26,114,23,1
4692,26,115,15,1
4693,26,116,105,1
4694,26,117,209,1
4695,26,118,203,1
4696,26,119,192,1
4697,26,120,21,1
4698,26,121,40,1
4699,26,122,91,1
4700,26,123,43,1
4817,27,64,13,1
4819,27,66,11,1
4820,27,67,93,1
4821,27,68,183,1
4822,27,69,236,1
4823,27,70,103,1
4824,27,71,165,1
4825,27,72,126,1
4826,27,73,32,1
4827,27,74,66,1
4828,27,75,8,1
4829,27,76,8,1
4830,27,77,43,1
4831,27,78,209,1
4832,27,79,199,1
4833,27,80,156,1
4834,27,81,152,1
4835,27,82,232,1
4836,27,83,179,1
4837,27,84,244,1
4838,27,85,247,1
4839,27,86,190,1
4840,27,87,251,1
4841,27,88,162,1
4842,27,89,229,1
4843,27,90,120,1
4844,27,91,171,1
4845,27,92,115,1
4846,27,93,137,1
4847,27,94,141,1
4848,27,95,131,1
4849,27,96,167,1
4850,27,97,195,1
4851,27,98,134,1
4852,27,99,81,1
4853,27,100,139,1
4854,27,101,79,1
4855,27,102,145,1
4856,27,103,105,1
4857,27,104,40,1
4858,27,105,15,1
4859,27,106,10,1
4860,27,107,40,1
4870,27,117,86,1
4871,27,118,205,1
4872,27,119,109,1
4873,27,120,161,1
4874,27,121,60,1
4875,27,122,15,1
4876,27,123,66,1
4877,27,124,37,1
4992,28,63,24,1
4993,28,64,37,1
4994,28,65,25,1
4995,28,66,135,1
4996,28,67,235,1
4997,28,68,88,1
4998,28,69,52,1
4999,28,70,207,1
5000,28,71,103,1
5001,28,72,75,1
5003,28,74,92,1
5004,28,75,84,1
5005,28,76,87,1
5006,28,77,55,1
5007,28,78,169,1
5008,28,79,153,1
5009,28,80,90,1
5010,28,81,178,1
5011,28,82,220,1
5012,28,83,201,1
5013,28,84,180,1
5014,28,85,222,1
5015,28,86,160,1
5016,28,87,215,1
5017,28,88,184,1
5018,28,89,117,1
5019,28,90,200,1
5020,28,91,227,1
5021,28,92,203,1
5022,28,93,205,1
5023,28,94,196,1
5024,28,95,191,1
5025,28,96,189,1
5026,28,97,84,1
5027,28,98,189,1
5028,28,99,153,1
5029,28,100,188,1
5030,28,101,59,1
5031,28,102,107,1
5032,28,103,98,1
5033,28,104,145,1
5034,28,105,219,1
5035,28,106,155,1
5036,28,107,8,1
5037,28,108,26,1
5047,28,118,86,1
5048,28,119,145,1
5049,28,120,116,1
5050,28,121,84,1
5051,28,122,17,1
5053,28,124,105,1
5054,28,125,3,1
5168,29,63,34,1
5169,29,64,27,1
5170,29,65,5,1
5171,29,66,82,1
5172,29,67,244,1
5173,29,68,51,1
5174,29,69,173,1
5175,29,70,161,1
5176,29,71,14,1
5177,29,72,54,1
5178,29,73,46,1
5179,29,74,82,1
5180,29,75,101,1
5181,29,76,141,1
5182,29,77,237,1
5183,29,78,132,1
5184,29,79,184,1
5185,29,80,203,1
5186,29,81,255,1
5187,29,82,202,1
5188,29,83,193,1
5189,29,84,248,1
5190,29,85,181,1
5191,29,86,173,1
5192,29,87,106,1
5193,29,88,176,1
5194,29,89,217,1
5195,29,90,121,1
5196,29,91,213,1
5197,29,92,198,1
5198,29,93,222,1
5199,29,94,147,1
5200,29,95,92,1
5201,29,96,80,1
5202,29,97,210,1
5203,29,98,110,1
5204,29,99,137,1
5205,29,100,184,1
5206,29,101,169,1
5207,29,102,213,1
5208,29,103,95,1
5209,29,104,227,1
5210,29,105,226,1
5211,29,106,77,1
5212,29,107,203,1
5213,29,108,128,1
5214,29,109,86,1
5215,29,110,35,1
5216,29,111,3,1
5222,29,117,14,1
5223,29,118,27,1
5224,29,119,164,1
5225,29,120,71,1
5226,29,121,204,1
5227,29,122,47,1
5230,29,125,40,1
5345,30,64,67,1
5346,30,65,60,1
5347,30,66,185,1
5348,30,67,142,1
5349,30,68,130,1
5350,30,69,121,1
5351,30,70,135,1
5352,30,71,75,1
5353,30,72,73,1
5354,30,73,120,1
5355,30,74,119,1
5356,30,75,150,1
5357,30,76,224,1
5358,30,77,155,1
5359,30,78,115,1
5360,30,79,188,1
5361,30,80,238,1
5362,30,81,122,1
5363,30,82,240,1
5364,30,83,214,1
5365,30,84,170,1
5366,30,85,104,1
5367,30,86,240,1
5368,30,87,126,1
5369,30,88,201,1
5370,30,89,207,1
5371,30,90,148,1
5372,30,91,211,1
5373,30,92,134,1
5374,30,93,176,1
5375,30,94,191,1
5376,30,95,171,1
5377,30,96,194,1
5378,30,97,137,1
5379,30,98,210,1
5380,30,99,162,1
5381,30,100,145,1
5382,30,101,153,1
5383,30,102,237,1
5384,30,103,151,1
5385,30,104,231,1
5386,30,105,172,1
5387,30,106,163,1
5388,30,107,163,1
5389,30,108,228,1
5390,30,109,255,1
5391,30,110,255,1
5392,30,111,183,1
5393,30,112,87,1
5394,30,113,48,1
5395,30,114,28,1
5396,30,115,76,1
5400,30,119,15,1
5401,30,120,93,1
5402,30,121,66,1
5403,30,122,231,1
5404,30,123,8,1
5406,30,125,17,1
5407,30,126,55,1
5408,30,127,2,1
5520,31,63,40,1
5521,31,64,44,1
5522,31,65,189,1
5523,31,66,251,1
5524,31,67,76,1
5525,31,68,218,1
5526,31,69,134,1
5527,31,70,72,1
5528,31,71,167,1
5529,31,72,21,1
5530,31,73,184,1
5531,31,74,16,1
5532,31,75,86,1
5533,31,76,173,1
5534,31,77,166,1
5535,31,78,180,1
5536,31,79,85,1
5537,31,80,227,1
5538,31,81,222,1
5539,31,82,222,1
5540,31,83,139,1
5541,31,84,223,1
5542,31,85,157,1
5543,31,86,134,1
5544,31,87,138,1
5545,31,88,192,1
5546,31,89,201,1
5547,31,90,179,1
5548,31,91,126,1
5549,31,92,221,1
5550,31,93,233,1
5551,31,94,125,1
5552,31,95,194,1
5553,31,96,191,1
5554,31,97,184,1
5555,31,98,83,1
5556,31,99,203,1
5557,31,100,146,1
5558,31,101,87,1
5559,31,102,160,1
5560,31,103,147,1
5561,31,104,144,1
5562,31,105,204,1
5563,31,106,175,1
5564,31,107,119,1
5565,31,108,111,1
5566,31,109,189,1
5567,31,110,229,1
5568,31,111,200,1
5569,31,112,185,1
5570,31,113,148,1
5571,31,114,58,1
5572,31,115,54,1
5573,31,116,15,1
5574,31,117,5,1
5575,31,118,10,1
5576,31,119,110,1
5577,31,120,152,1
5578,31,121,99,1
5579,31,122,246,1
5580,31,123,154,1
5581,31,124,33,1
5582,31,125,15,1
5583,31,126,58,1
5584,31,127,98,1
5696,32,63,26,1
5697,32,64,105,1
5698,32,65,255,1
5699,32,66,193,1
5700,32,67,114,1
5701,32,68,103,1
5702,32,69,159,1
5703,32,70,5,1
5704,32,71,26,1
5705,32,72,33,1
5706,32,73,134,1
5707,32,74,111,1
5708,32,75,123,1
5709,32,76,255,2
5710,32,77,201,1
5711,32,78,172,1
5712,32,79,129,1
5713,32,80,172,1
5714,32,81,146,1
5715,32,82,186,1
5716,32,83,192,1
5717,32,84,226,1
5718,32,85,155,1
5719,32,86,177,1
5720,32,87,168,1
5721,32,88,195,1
5722,32,89,222,1
5723,32,90,211,1
5724,32,91,185,1
5725,32,92,145,1
5726,32,93,250,1
5727,32,94,168,1
5728,32,95,184,1
5729,32,96,128,1
5730,32,97,101,1
5731,32,98,92,1
5732,32,99,193,1
5733,32,100,184,1
5734,32,101,207,1
5735,32,102,196,1
5736,32,103,204,1
5737,32,104,193,1
5738,32,105,255,1
5739,32,106,160,1
5740,32,107,96,1
5741,32,108,209,1
5742,32,109,144,1
5743,32,110,183,1
5744,32,111,154,1
5745,32,112,126,1
5746,32,113,146,1
5747,32,114,109,1
5749,32,116,26,1
5750,32,117,21,1
5751,32,118,76,1
5752,32,119,195,1
5753,32,120,48,1
5754,32,121,26,1
5755,32,122,157,1
5756,32,123,52,1
5757,32,124,168,1
5758,32,125,44,1
5759,32,126,46,1
5760,32,127,66,1
5871,33,62,81,1
5872,33,63,4,1
5873,33,64,188,1
5874,33,65,255,1
5875,33,66,115,1
5876,33,67,179,1
5877,33,68,113,1
5878,33,69,33,1
5880,33,71,13,1
5881,33,72,184,1
5882,33,73,179,1
5883,33,74,112,1
5884,33,75,199,1
5885,33,76,255,2
5886,33,77,251,2
5887,33,78,97,1
5888,33,79,218,1
5889,33,80,164,1
5890,33,81,142,1
5891,33,82,236,1
5892,33,83,176,1
5893,33,84,219,1
5894,33,85,188,1
5895,33,86,230,1
5896,33,87,229,1
5897,33,88,92,1
5898,33,89,135,1
5899,33,90,185,1
5900,33,91,125,1
5901,33,92,198,1
5902,33,93,175,1
5903,33,94,152,1
5904,33,95,100,1
5905,33,96,243,1
5906,33,97,186,1
5907,33,98,135,1
5908,33,99,187,1
5909,33,100,207,1
5910,33,101,131,1
5911,33,102,220,1
5912,33,103,197,1
5913,33,104,96,1
5914,33,105,170,1
5915,33,106,110,1
5916,33,107,210,1
5917,33,108,224,1
5918,33,109,224,1
5919,33,110,82,1
5920,33,111,245,1
5921,33,112,119,1
5922,33,113,221,1
5923,33,114,177,1
5924,33,115,217,1
5925,33,116,26,1
5926,33,117,16,1
5927,33,118,144,1
5928,33,119,191,1
5929,33,120,140,1
5930,33,121,45,1
5931,33,122,45,1
5932,33,123,178,1
5933,33,124,113,1
5934,33,125,166,1
5935,33,126,12,1
5936,33,127,16,1
5937,33,128,39,1
5938,33,129,17,1
6047,34,62,57,1
6048,34,63,152,1
6049,34,64,212,1
6050,34,65,228,2
6051,34,66,79,1
6052,34,67,168,1
6053,34,68,85,1
6055,34,70,11,1
6056,34,71,185,1
6057,34,72,120,1
6058,34,73,115,1
6059,34,74,87,1
6060,34,75,255,2
6061,34,76,255,2
6062,34,77,219,1
6063,34,78,47,1
6064,34,79,255,2
6065,34,80,187,1
6066,34,81,192,1
6067,34,82,79,1
6068,34,83,212,1
6069,34,84,77,1
6070,34,85,180,1
6071,34,86,236,1
6072,34,87,236,1
6073,34,88,182,1
6074,34,89,138,1
6075,34,90,176,1
6076,34,91,131,1
6077,34,92,142,1
6078,34,93,175,1
6079,34,94,95,1
6080,34,95,226,1
6081,34,96,142,1
6082,34,97,164,1
6083,34,98,73,1
6084,34,99,108,1
6085,34,100,105,1
6086,34,101,104,1
6087,34,102,132,1
6088,34,103,181,1
6089,34,104,173,1
6090,34,105,175,1
6091,34,106,186,1
6092,34,107,92,1
6093,34,108,110,1
6094,34,109,219,1
6095,34,110,77,1
6096,34,111,249,1
6097,34,112,74,1
6098,34,113,222,1
6099,34,114,193,1
6100,34,115,255,1
6101,34,116,134,1
6104,34,119,102,1
6105,34,120,133,1
6106,34,121,5,1
6107,34,122,36,1
6108,34,123,208,1
6109,34,124,148,1
6110,34,125,179,1
6111,34,126,48,1
6112,34,127,43,1
6113,34,128,97,1
6114,34,129,65,1
6220,35,59,39,1
6221,35,60,18,1
6222,35,61,40,1
6223,35,62,79,1
6224,35,63,209,1
6225,35,64,195,1
6226,35,65,122,1
6227,35,66,152,1
6228,35,67,151,1
6229,35,68,27,1
6230,35,69,62,1
6231,35,70,221,1
6232,35,71,241,2
6233,35,72,47,1
6234,35,73,142,1
6235,35,74,122,1
6236,35,75,255,2
6237,35,76,249,2
6238,35,77,245,2
6239,35,78,127,1
6240,35,79,180,1
6241,35,80,198,1
6242,35,81,138,1
6243,35,82,89,1
6244,35,83,153,1
6245,35,84,178,1
6246,35,85,146,1
6247,35,86,252,1
6248,35,87,253,1
6249,35,88,52,1
6250,35,89,177,1
6251,35,90,184,1
6252,35,91,170,1
6253,35,92,188,1
6254,35,93,110,1
6255,35,94,109,1
6256,35,95,214,1
6257,35,96,118,1
6258,35,97,149,1
6259,35,98,101,1
6260,35,99,77,1
6261,35,100,168,1
6262,35,101,186,1
6263,35,102,201,1
6264,35,103,149,1
6265,35,104,138,1
6266,35,105,203,1
6267,35,106,120,1
6268,35,107,145,1
6269,35,108,153,1
6270,35,109,239,1
6271,35,110,219,1
6272,35,111,198,1
6273,35,112,235,1
6274,35,113,171,1
6275,35,114,206,1
6276,35,115,173,1
6277,35,116,172,1
6278,35,117,29,1
6279,35,118,11,1
6280,35,119,16,1
6281,35,120,112,1
6282,35,121,207,1
6283,35,122,29,1
6284,35,123,8,1
6285,35,124,77,1
6286,35,125,247,1
6287,35,126,157,1
6288,35,127,107,1
6289,35,128,15,1
6291,35,130,97,1
6292,35,131,1,1
6396,36,59,16,1
6397,36,60,85,1
6399,36,62,193,1
6400,36,63,124,1
6401,36,64,231,2
6402,36,65,85,1
6403,36,66,104,1
6404,36,67,195,1
6405,36,68,27,1
6406,36,69,238,2
6407,36,70,220,1
6408,36,71,99,1
6409,36,72,186,1
6411,36,74,239,2
6412,36,75,220,1
6413,36,76,200,1
6414,36,77,240,2
6415,36,78,184,1
6416,36,79,170,1
6417,36,80,178,1
6418,36,81,153,1
6419,36,82,173,1
6420,36,83,123,1
6421,36,84,159,1
6422,36,85,198,1
6423,36,86,140,1
6424,36,87,177,1
6425,36,88,207,1
6426,36,89,205,1
6427,36,90,65,1
6428,36,91,154,1
6429,36,92,179,1
6430,36,93,209,1
6431,36,94,82,1
6432,36,95,208,1
6433,36,96,132,1
6434,36,97,174,1
6435,36,98,127,1
6436,36,99,180,1
6437,36,100,112,1
6438,36,101,115,1
6439,36,102,104,1
6440,36,103,89,1
6441,36,104,93,1
6442,36,105,166,1
6443,36,106,148,1
6444,36,107,121,1
6445,36,108,132,1
6446,36,109,94,1
6447,36,110,18,1
6448,36,111,36,1
6449,36,112,41,1
6452,36,115,49,1
6453,36,116,127,1
6454,36,117,227,1
6455,36,118,179,1
6456,36,119,6,1
6458,36,121,165,1
6459,36,122,231,1
6460,36,123,48,1
6462,36,125,169,1
6463,36,126,194,1
6464,36,127,150,1
6465,36,128,129,1
6466,36,129,1,1
6467,36,130,24,1
6570,37,57,12,1
6571,37,58,6,1
6573,37,60,21,1
6574,37,61,127,1
6575,37,62,227,2
6576,37,63,147,1
6577,37,64,187,1
6578,37,65,105,1
6579,37,66,181,1
6580,37,67,65,1
6581,37,68,145,1
6582,37,69,241,2
6583,37,70,41,1
6584,37,71,207,1
6585,37,72,68,1
6586,37,73,118,1
6587,37,74,234,2
6588,37,75,153,1
6589,37,76,203,1
6590,37,77,188,1
6591,37,78,168,1
6592,37,79,208,1
6593,37,80,173,1
6594,37,81,172,1
6595,37,82,204,1
6596,37,83,215,1
6597,37,84,38,1
6598,37,85,232,1
6599,37,86,200,1
6600,37,87,104,1
6601,37,88,125,1
6602,37,89,130,1
6603,37,90,200,1
6604,37,91,149,1
6605,37,92,184,1
6606,37,93,243,1
6607,37,94,108,1
6608,37,95,139,1
6609,37,96,181,1
6610,37,97,205,1
6611,37,98,181,1
6612,37,99,129,1
6613,37,100,206,1
6614,37,101,167,1
6615,37,102,152,1
6616,37,103,24,1
6617,37,104,22,1
6618,37,105,8,1
6619,37,106,43,1
6620,37,107,40,1
6621,37,108,100,1
6622,37,109,39,1
6624,37,111,11,1
6625,37,112,29,1
6626,37,113,156,1
6627,37,114,168,1
6628,37,115,243,1
6629,37,116,255,1
6630,37,117,220,1
6631,37,118,143,1
6632,37,119,171,1
6633,37,120,125,1
6634,37,121,7,1
6635,37,122,177,1
6636,37,123,170,1
6637,37,124,34,1
6638,37,125,6,1
6639,37,126,125,1
6640,37,127,214,1
6641,37,128,52,1
6642,37,129,59,1
6643,37,130,17,1
6644,37,131,101,1
6645,37,132,20,1
6746,38,57,15,1
6747,38,58,8,1
6749,38,60,30,1
6750,38,61,175,1
6751,38,62,180,1
6752,38,63,107,1
6753,38,64,159,1
6754,38,65,167,1
6755,38,66,185,1
6756,38,67,29,1
6757,38,68,230,2
6758,38,69,68,1
6759,38,70,31,1
6760,38,71,93,1
6761,38,72,150,1
6762,38,73,255,2
6763,38,74,176,1
6764,38,75,255,2
6765,38,76,191,1
6766,38,77,195,1
6767,38,78,181,1
6768,38,79,98,1
6769,38,80,94,1
6770,38,81,93,1
6771,38,82,44,1
6772,38,83,181,1
6773,38,84,31,1
6774,38,85,194,1
6775,38,86,66,1
6776,38,87,200,1
6777,38,88,144,1
6778,38,89,139,1
6779,38,90,182,1
6780,38,91,122,1
6781,38,92,104,1
6782,38,93,159,1
6783,38,94,138,1
6784,38,95,149,1
6785,38,96,37,1
6786,38,97,192,1
6787,38,98,120,1
6788,38,99,110,1
6789,38,100,118,1
6790,38,101,44,1
6791,38,102,32,1
6792,38,103,27,1
6793,38,104,19,1
6794,38,105,84,1
6795,38,106,165,1
6796,38,107,188,1
6797,38,108,166,1
6798,38,109,104,1
6799,38,110,59,1
6800,38,111,79,1
6802,38,113,79,1
6803,38,114,62,1
6804,38,115,58,1
6805,38,116,58,1
6806,38,117,101,1
6807,38,118,117,1
6808,38,119,125,1
6809,38,120,143,1
6810,38,121,86,1
6811,38,122,21,1
6812,38,123,167,1
6813,38,124,116,1
6814,38,125,46,1
6815,38,126,36,1
6816,38,127,213,1
6817,38,128,255,1
6818,38,129,145,1
6819,38,130,141,1
6820,38,131,1,1
6821,38,132,81,1
6822,38,133,38,1
6923,39,58,66,1
6924,39,59,132,1
6925,39,60,218,2
6926,39,61,255,2
6927,39,62,175,1
6928,39,63,87,1
6929,39,64,82,1
6930,39,65,241,2
6931,39,66,64,1
6932,39,67,137,1
6933,39,68,127,1
6934,39,69,15,1
6935,39,70,147,1
6936,39,71,165,1
6937,39,72,166,1
6938,39,73,255,2
6939,39,74,209,1
6940,39,75,168,1
6941,39,76,197,1
6942,39,77,77,1
6943,39,78,108,1
6944,39,79,39,1
6945,39,80,48,1
6946,39,81,48,1
6947,39,82,21,1
