Index,X-coordinate,Y-coordinate,Intensity
3246,18,77,101
3247,18,78,44
3248,18,79,109
3249,18,80,189
3250,18,81,73
3251,18,82,186
3252,18,83,119
3253,18,84,92
3254,18,85,210
3255,18,86,119
3256,18,87,162
3257,18,88,182
3258,18,89,141
3259,18,90,104
3260,18,91,42
3261,18,92,39
3262,18,93,141
3263,18,94,96
3264,18,95,90
3265,18,96,107
3266,18,97,126
3267,18,98,182
3268,18,99,182
3269,18,100,150
3270,18,101,182
3271,18,102,202
3272,18,103,210
3273,18,104,135
3274,18,105,175
3275,18,106,174
3276,18,107,110
3277,18,108,30
3278,18,109,51
3280,18,111,29
3281,18,112,104
3282,18,113,90
3418,19,73,19
3419,19,74,16
3420,19,75,67
3421,19,76,28
3422,19,77,152
3423,19,78,110
3424,19,79,52
3425,19,80,203
3426,19,81,232
3427,19,82,133
3428,19,83,148
3429,19,84,111
3430,19,85,18
3431,19,86,11
3434,19,89,81
3436,19,91,42
3437,19,92,102
3438,19,93,82
3439,19,94,78
3440,19,95,113
3441,19,96,123
3442,19,97,147
3443,19,98,137
3444,19,99,103
3445,19,100,125
3446,19,101,125
3447,19,102,49
3448,19,103,117
3449,19,104,191
3450,19,105,160
3451,19,106,84
3452,19,107,189
3453,19,108,156
3454,19,109,13
3455,19,110,31
3456,19,111,156
3457,19,112,86
3459,19,114,73
3460,19,115,20
3461,19,116,6
3594,20,73,31
3595,20,74,25
3596,20,75,142
3597,20,76,184
3598,20,77,187
3599,20,78,189
3600,20,79,198
3601,20,80,150
3604,20,83,39
3605,20,84,2
3615,20,94,31
3616,20,95,44
3617,20,96,102
3618,20,97,49
3619,20,98,26
3620,20,99,68
3621,20,100,134
3622,20,101,78
3623,20,102,26
3624,20,103,35
3625,20,104,75
3626,20,105,78
3627,20,106,78
3628,20,107,169
3629,20,108,232
3630,20,109,144
3631,20,110,177
3632,20,111,55
3633,20,112,54
3634,20,113,9
3635,20,114,51
3636,20,115,54
3637,20,116,114
3638,20,117,5
3767,21,70,40
3769,21,72,77
3770,21,73,95
3771,21,74,96
3772,21,75,255
3773,21,76,231
3774,21,77,153
3775,21,78,31
3776,21,79,6
3794,21,97,12
3795,21,98,9
3796,21,99,24
3797,21,100,152
3798,21,101,127
3799,21,102,110
3800,21,103,114
3801,21,104,128
3802,21,105,105
3803,21,106,130
3804,21,107,176
3805,21,108,75
3806,21,109,110
3807,21,110,247
3808,21,111,231
3809,21,112,159
3810,21,113,138
3811,21,114,156
3812,21,115,162
3813,21,116,9
3814,21,117,96
3815,21,118,27
3943,22,70,31
3945,22,72,142
3946,22,73,91
3947,22,74,250
3948,22,75,193
3949,22,76,34
3972,22,99,4
3973,22,100,76
3974,22,101,123
3975,22,102,178
3976,22,103,173
3977,22,104,33
3978,22,105,8
3979,22,106,32
3980,22,107,68
3981,22,108,76
3982,22,109,140
3983,22,110,84
3984,22,111,156
3985,22,112,130
3986,22,113,166
3987,22,114,77
3988,22,115,121
3989,22,116,102
3990,22,117,7
3991,22,118,101
3992,22,119,72
4119,23,70,21
4120,23,71,86
4121,23,72,189
4122,23,73,205
4123,23,74,167
4124,23,75,23
4127,23,78,57
4128,23,79,65
4131,23,82,5
4132,23,83,6
4133,23,84,11
4138,23,89,40
4140,23,91,1
4141,23,92,11
4142,23,93,1
4143,23,94,51
4145,23,96,18
4146,23,97,4
4151,23,102,16
4152,23,103,22
4153,23,104,96
4154,23,105,154
4155,23,106,92
4156,23,107,25
4157,23,108,41
4158,23,109,121
4159,23,110,172
4160,23,111,138
4161,23,112,197
4162,23,113,110
4163,23,114,166
4164,23,115,197
4165,23,116,46
4166,23,117,51
4167,23,118,8
4168,23,119,50
4169,23,120,61
4170,23,121,1
4293,24,68,52
4294,24,69,52
4295,24,70,164
4296,24,71,209
4297,24,72,107
4298,24,73,138
4299,24,74,71
4300,24,75,19
4304,24,79,61
4305,24,80,124
4306,24,81,163
4307,24,82,176
4308,24,83,96
4309,24,84,177
4310,24,85,150
4311,24,86,89
4312,24,87,97
4313,24,88,181
4314,24,89,141
4315,24,90,160
4316,24,91,80
4317,24,92,77
4318,24,93,16
4319,24,94,69
4320,24,95,137
4321,24,96,76
4322,24,97,15
4323,24,98,28
4331,24,106,50
4332,24,107,67
4333,24,108,59
4334,24,109,51
4336,24,111,48
4337,24,112,74
4338,24,113,198
4339,24,114,180
4340,24,115,127
4341,24,116,209
4342,24,117,73
4343,24,118,61
4344,24,119,11
4345,24,120,61
4346,24,121,81
4469,25,68,55
4470,25,69,141
4471,25,70,241
4472,25,71,152
4473,25,72,157
4474,25,73,62
4475,25,74,57
4478,25,77,46
4479,25,78,212
4480,25,79,243
4481,25,80,222
4482,25,81,168
4483,25,82,169
4484,25,83,205
4485,25,84,179
4486,25,85,207
4487,25,86,234
4488,25,87,157
4489,25,88,92
4490,25,89,92
4491,25,90,74
4492,25,91,112
4493,25,92,115
4494,25,93,161
4495,25,94,151
4496,25,95,234
4497,25,96,161
4498,25,97,42
4499,25,98,30
4500,25,99,54
4501,25,100,70
4502,25,101,16
4512,25,111,40
4514,25,113,9
4515,25,114,25
4516,25,115,110
4517,25,116,148
4518,25,117,196
4519,25,118,121
4520,25,119,109
4521,25,120,26
4522,25,121,9
4523,25,122,11
4524,25,123,1
4645,26,68,102
4646,26,69,255
4647,26,70,224
4648,26,71,92
4649,26,72,154
4650,26,73,115
4651,26,74,37
4653,26,76,33
4654,26,77,130
4655,26,78,215
4656,26,79,205
4657,26,80,169
4658,26,81,175
4659,26,82,117
4660,26,83,77
4661,26,84,105
4662,26,85,78
4663,26,86,76
4664,26,87,218
4665,26,88,104
4666,26,89,145
4667,26,90,184
4668,26,91,221
4669,26,92,161
4670,26,93,126
4671,26,94,98
4672,26,95,118
4673,26,96,143
4674,26,97,207
4675,26,98,155
4676,26,99,93
4677,26,100,173
4678,26,101,105
4679,26,102,116
4680,26,103,43
4691,26,114,23
4692,26,115,15
4693,26,116,105
4694,26,117,209
4695,26,118,203
4696,26,119,192
4697,26,120,21
4698,26,121,40
4699,26,122,91
4700,26,123,43
4817,27,64,13
4819,27,66,11
4820,27,67,93
4821,27,68,183
4822,27,69,236
4823,27,70,103
4824,27,71,165
4825,27,72,126
4826,27,73,32
4827,27,74,66
4828,27,75,8
4829,27,76,8
4830,27,77,43
4831,27,78,209
4832,27,79,199
4833,27,80,156
4834,27,81,152
4835,27,82,232
4836,27,83,179
4837,27,84,244
4838,27,85,247
4839,27,86,190
4840,27,87,251
4841,27,88,162
4842,27,89,229
4843,27,90,120
4844,27,91,171
4845,27,92,115
4846,27,93,137
4847,27,94,141
4848,27,95,131
4849,27,96,167
4850,27,97,195
4851,27,98,134
4852,27,99,81
4853,27,100,139
4854,27,101,79
4855,27,102,145
4856,27,103,105
4857,27,104,40
4858,27,105,15
4859,27,106,10
4860,27,107,40
4870,27,117,86
4871,27,118,205
4872,27,119,109
4873,27,120,161
4874,27,121,60
4875,27,122,15
4876,27,123,66
4877,27,124,37
4992,28,63,24
4993,28,64,37
4994,28,65,25
4995,28,66,135
4996,28,67,235
4997,28,68,88
4998,28,69,52
4999,28,70,207
5000,28,71,103
5001,28,72,75
5003,28,74,92
5004,28,75,84
5005,28,76,87
5006,28,77,55
5007,28,78,169
5008,28,79,153
5009,28,80,90
5010,28,81,178
5011,28,82,220
5012,28,83,201
5013,28,84,180
5014,28,85,222
5015,28,86,160
5016,28,87,215
5017,28,88,184
5018,28,89,117
5019,28,90,200
5020,28,91,227
5021,28,92,203
5022,28,93,205
5023,28,94,196
5024,28,95,191
5025,28,96,189
5026,28,97,84
5027,28,98,189
5028,28,99,153
5029,28,100,188
5030,28,101,59
5031,28,102,107
5032,28,103,98
5033,28,104,145
5034,28,105,219
5035,28,106,155
5036,28,107,8
5037,28,108,26
5047,28,118,86
5048,28,119,145
5049,28,120,116
5050,28,121,84
5051,28,122,17
5053,28,124,105
5054,28,125,3
5168,29,63,34
5169,29,64,27
5170,29,65,5
5171,29,66,82
5172,29,67,244
5173,29,68,51
5174,29,69,173
5175,29,70,161
5176,29,71,14
5177,29,72,54
5178,29,73,46
5179,29,74,82
5180,29,75,101
5181,29,76,141
5182,29,77,237
5183,29,78,132
5184,29,79,184
5185,29,80,203
5186,29,81,255
5187,29,82,202
5188,29,83,193
5189,29,84,248
5190,29,85,181
5191,29,86,173
5192,29,87,106
5193,29,88,176
5194,29,89,217
5195,29,90,121
5196,29,91,213
5197,29,92,198
5198,29,93,222
5199,29,94,147
5200,29,95,92
5201,29,96,80
5202,29,97,210
5203,29,98,110
5204,29,99,137
5205,29,100,184
5206,29,101,169
5207,29,102,213
5208,29,103,95
5209,29,104,227
5210,29,105,226
5211,29,106,77
5212,29,107,203
5213,29,108,128
5214,29,109,86
5215,29,110,35
5216,29,111,3
5222,29,117,14
5223,29,118,27
5224,29,119,164
5225,29,120,71
5226,29,121,204
5227,29,122,47
5230,29,125,40
5345,30,64,67
5346,30,65,60
5347,30,66,185
5348,30,67,142
5349,30,68,130
5350,30,69,121
5351,30,70,135
5352,30,71,75
5353,30,72,73
5354,30,73,120
5355,30,74,119
5356,30,75,150
5357,30,76,224
5358,30,77,155
5359,30,78,115
5360,30,79,188
5361,30,80,238
5362,30,81,122
5363,30,82,240
5364,30,83,214
5365,30,84,170
5366,30,85,104
5367,30,86,240
5368,30,87,126
5369,30,88,201
5370,30,89,207
5371,30,90,148
5372,30,91,211
5373,30,92,134
5374,30,93,176
5375,30,94,191
5376,30,95,171
5377,30,96,194
5378,30,97,137
5379,30,98,210
5380,30,99,162
5381,30,100,145
5382,30,101,153
5383,30,102,237
5384,30,103,151
5385,30,104,231
5386,30,105,172
5387,30,106,163
5388,30,107,163
5389,30,108,228
5390,30,109,255
5391,30,110,255
5392,30,111,183
5393,30,112,87
5394,30,113,48
5395,30,114,28
5396,30,115,76
5400,30,119,15
5401,30,120,93
5402,30,121,66
5403,30,122,231
5404,30,123,8
5406,30,125,17
5407,30,126,55
5408,30,127,2
5520,31,63,40
5521,31,64,44
5522,31,65,189
5523,31,66,251
5524,31,67,76
5525,31,68,218
5526,31,69,134
5527,31,70,72
5528,31,71,167
5529,31,72,21
5530,31,73,184
5531,31,74,16
5532,31,75,86
5533,31,76,173
5534,31,77,166
5535,31,78,180
5536,31,79,85
5537,31,80,227
5538,31,81,222
5539,31,82,222
5540,31,83,139
5541,31,84,223
5542,31,85,157
5543,31,86,134
5544,31,87,138
5545,31,88,192
5546,31,89,201
5547,31,90,179
5548,31,91,126
5549,31,92,221
5550,31,93,233
5551,31,94,125
5552,31,95,194
5553,31,96,191
5554,31,97,184
5555,31,98,83
5556,31,99,203
5557,31,100,146
5558,31,101,87
5559,31,102,160
5560,31,103,147
5561,31,104,144
5562,31,105,204
5563,31,106,175
5564,31,107,119
5565,31,108,111
5566,31,109,189
5567,31,110,229
5568,31,111,200
5569,31,112,185
5570,31,113,148
5571,31,114,58
5572,31,115,54
5573,31,116,15
5574,31,117,5
5575,31,118,10
5576,31,119,110
5577,31,120,152
5578,31,121,99
5579,31,122,246
5580,31,123,154
5581,31,124,33
5582,31,125,15
5583,31,126,58
5584,31,127,98
5696,32,63,26
5697,32,64,105
5698,32,65,255
5699,32,66,193
5700,32,67,114
5701,32,68,103
5702,32,69,159
5703,32,70,5
5704,32,71,26
5705,32,72,33
5706,32,73,134
5707,32,74,111
5708,32,75,123
5709,32,76,255
5710,32,77,201
5711,32,78,172
5712,32,79,129
5713,32,80,172
5714,32,81,146
5715,32,82,186
5716,32,83,192
5717,32,84,226
5718,32,85,155
5719,32,86,177
5720,32,87,168
5721,32,88,195
5722,32,89,222
5723,32,90,211
5724,32,91,185
5725,32,92,145
5726,32,93,250
5727,32,94,168
5728,32,95,184
5729,32,96,128
5730,32,97,101
5731,32,98,92
5732,32,99,193
5733,32,100,184
5734,32,101,207
5735,32,102,196
5736,32,103,204
5737,32,104,193
5738,32,105,255
5739,32,106,160
5740,32,107,96
5741,32,108,209
5742,32,109,144
5743,32,110,183
5744,32,111,154
5745,32,112,126
5746,32,113,146
5747,32,114,109
5749,32,116,26
5750,32,117,21
5751,32,118,76
5752,32,119,195
5753,32,120,48
5754,32,121,26
5755,32,122,157
5756,32,123,52
5757,32,124,168
5758,32,125,44
5759,32,126,46
5760,32,127,66
5871,33,62,81
5872,33,63,4
5873,33,64,188
5874,33,65,255
5875,33,66,115
5876,33,67,179
5877,33,68,113
5878,33,69,33
5880,33,71,13
5881,33,72,184
5882,33,73,179
5883,33,74,112
5884,33,75,199
5885,33,76,255
5886,33,77,251
5887,33,78,97
5888,33,79,218
5889,33,80,164
5890,33,81,142
5891,33,82,236
5892,33,83,176
5893,33,84,219
5894,33,85,188
5895,33,86,230
5896,33,87,229
5897,33,88,92
5898,33,89,135
5899,33,90,185
5900,33,91,125
5901,33,92,198
5902,33,93,175
5903,33,94,152
5904,33,95,100
5905,33,96,243
5906,33,97,186
5907,33,98,135
5908,33,99,187
5909,33,100,207
5910,33,101,131
5911,33,102,220
5912,33,103,197
5913,33,104,96
5914,33,105,170
5915,33,106,110
5916,33,107,210
5917,33,108,224
5918,33,109,224
5919,33,110,82
5920,33,111,245
5921,33,112,119
5922,33,113,221
5923,33,114,177
5924,33,115,217
5925,33,116,26
5926,33,117,16
5927,33,118,144
5928,33,119,191
5929,33,120,140
5930,33,121,45
5931,33,122,45
5932,33,123,178
5933,33,124,113
5934,33,125,166
5935,33,126,12
5936,33,127,16
5937,33,128,39
5938,33,129,17
6047,34,62,57
6048,34,63,152
6049,34,64,212
6050,34,65,228
6051,34,66,79
6052,34,67,168
6053,34,68,85
6055,34,70,11
6056,34,71,185
6057,34,72,120
6058,34,73,115
6059,34,74,87
6060,34,75,255
6061,34,76,255
6062,34,77,219
6063,34,78,47
6064,34,79,255
6065,34,80,187
6066,34,81,192
6067,34,82,79
6068,34,83,212
6069,34,84,77
6070,34,85,180
6071,34,86,236
6072,34,87,236
6073,34,88,182
6074,34,89,138
6075,34,90,176
6076,34,91,131
6077,34,92,142
6078,34,93,175
6079,34,94,95
6080,34,95,226
6081,34,96,142
6082,34,97,164
6083,34,98,73
6084,34,99,108
6085,34,100,105
6086,34,101,104
6087,34,102,132
6088,34,103,181
6089,34,104,173
6090,34,105,175
6091,34,106,186
6092,34,107,92
6093,34,108,110
6094,34,109,219
6095,34,110,77
6096,34,111,249
6097,34,112,74
6098,34,113,222
6099,34,114,193
6100,34,115,255
6101,34,116,134
6104,34,119,102
6105,34,120,133
6106,34,121,5
6107,34,122,36
6108,34,123,208
6109,34,124,148
6110,34,125,179
6111,34,126,48
6112,34,127,43
6113,34,128,97
6114,34,129,65
6220,35,59,39
6221,35,60,18
6222,35,61,40
6223,35,62,79
6224,35,63,209
6225,35,64,195
6226,35,65,122
6227,35,66,152
6228,35,67,151
6229,35,68,27
6230,35,69,62
6231,35,70,221
6232,35,71,241
6233,35,72,47
6234,35,73,142
6235,35,74,122
6236,35,75,255
6237,35,76,249
6238,35,77,245
6239,35,78,127
6240,35,79,180
6241,35,80,198
6242,35,81,138
6243,35,82,89
6244,35,83,153
6245,35,84,178
6246,35,85,146
6247,35,86,252
6248,35,87,253
6249,35,88,52
6250,35,89,177
6251,35,90,184
6252,35,91,170
6253,35,92,188
6254,35,93,110
6255,35,94,109
6256,35,95,214
6257,35,96,118
6258,35,97,149
6259,35,98,101
6260,35,99,77
6261,35,100,168
6262,35,101,186
6263,35,102,201
6264,35,103,149
6265,35,104,138
6266,35,105,203
6267,35,106,120
6268,35,107,145
6269,35,108,153
6270,35,109,239
6271,35,110,219
6272,35,111,198
6273,35,112,235
6274,35,113,171
6275,35,114,206
6276,35,115,173
6277,35,116,172
6278,35,117,29
6279,35,118,11
6280,35,119,16
6281,35,120,112
6282,35,121,207
6283,35,122,29
6284,35,123,8
6285,35,124,77
6286,35,125,247
6287,35,126,157
6288,35,127,107
6289,35,128,15
6291,35,130,97
6292,35,131,1
6396,36,59,16
6397,36,60,85
6399,36,62,193
6400,36,63,124
6401,36,64,231
6402,36,65,85
6403,36,66,104
6404,36,67,195
6405,36,68,27
6406,36,69,238
6407,36,70,220
6408,36,71,99
6409,36,72,186
6411,36,74,239
6412,36,75,220
6413,36,76,200
6414,36,77,240
6415,36,78,184
6416,36,79,170
6417,36,80,178
6418,36,81,153
6419,36,82,173
6420,36,83,123
6421,36,84,159
6422,36,85,198
6423,36,86,140
6424,36,87,177
6425,36,88,207
6426,36,89,205
6427,36,90,65
6428,36,91,154
6429,36,92,179
6430,36,93,209
6431,36,94,82
6432,36,95,208
6433,36,96,132
6434,36,97,174
6435,36,98,127
6436,36,99,180
6437,36,100,112
6438,36,101,115
6439,36,102,104
6440,36,103,89
6441,36,104,93
6442,36,105,166
6443,36,106,148
6444,36,107,121
6445,36,108,132
6446,36,109,94
6447,36,110,18
6448,36,111,36
6449,36,112,41
6452,36,115,49
6453,36,116,127
6454,36,117,227
6455,36,118,179
6456,36,119,6
6458,36,121,165
6459,36,122,231
6460,36,123,48
6462,36,125,169
6463,36,126,194
6464,36,127,150
6465,36,128,129
6466,36,129,1
6467,36,130,24
6570,37,57,12
6571,37,58,6
6573,37,60,21
6574,37,61,127
6575,37,62,227
6576,37,63,147
6577,37,64,187
6578,37,65,105
6579,37,66,181
6580,37,67,65
6581,37,68,145
6582,37,69,241
6583,37,70,41
6584,37,71,207
6585,37,72,68
6586,37,73,118
6587,37,74,234
6588,37,75,153
6589,37,76,203
6590,37,77,188
6591,37,78,168
6592,37,79,208
6593,37,80,173
6594,37,81,172
6595,37,82,204
6596,37,83,215
6597,37,84,38
6598,37,85,232
6599,37,86,200
6600,37,87,104
6601,37,88,125
6602,37,89,130
6603,37,90,200
6604,37,91,149
6605,37,92,184
6606,37,93,243
6607,37,94,108
6608,37,95,139
6609,37,96,181
6610,37,97,205
6611,37,98,181
6612,37,99,129
6613,37,100,206
6614,37,101,167
6615,37,102,152
6616,37,103,24
6617,37,104,22
6618,37,105,8
6619,37,106,43
6620,37,107,40
6621,37,108,100
6622,37,109,39
6624,37,111,11
6625,37,112,29
6626,37,113,156
6627,37,114,168
6628,37,115,243
6629,37,116,255
6630,37,117,220
6631,37,118,143
6632,37,119,171
6633,37,120,125
6634,37,121,7
6635,37,122,177
6636,37,123,170
6637,37,124,34
6638,37,125,6
6639,37,126,125
6640,37,127,214
6641,37,128,52
6642,37,129,59
6643,37,130,17
6644,37,131,101
6645,37,132,20
6746,38,57,15
6747,38,58,8
6749,38,60,30
6750,38,61,175
6751,38,62,180
6752,38,63,107
6753,38,64,159
6754,38,65,167
6755,38,66,185
6756,38,67,29
6757,38,68,230
6758,38,69,68
6759,38,70,31
6760,38,71,93
6761,38,72,150
6762,38,73,255
6763,38,74,176
6764,38,75,255
6765,38,76,191
6766,38,77,195
6767,38,78,181
6768,38,79,98
6769,38,80,94
6770,38,81,93
6771,38,82,44
6772,38,83,181
6773,38,84,31
6774,38,85,194
6775,38,86,66
6776,38,87,200
6777,38,88,144
6778,38,89,139
6779,38,90,182
6780,38,91,122
6781,38,92,104
6782,38,93,159
6783,38,94,138
6784,38,95,149
6785,38,96,37
6786,38,97,192
6787,38,98,120
6788,38,99,110
6789,38,100,118
6790,38,101,44
6791,38,102,32
6792,38,103,27
6793,38,104,19
6794,38,105,84
6795,38,106,165
6796,38,107,188
6797,38,108,166
6798,38,109,104
6799,38,110,59
6800,38,111,79
6802,38,113,79
6803,38,114,62
6804,38,115,58
6805,38,116,58
6806,38,117,101
6807,38,118,117
6808,38,119,125
6809,38,120,143
6810,38,121,86
6811,38,122,21
6812,38,123,167
6813,38,124,116
6814,38,125,46
6815,38,126,36
6816,38,127,213
6817,38,128,255
6818,38,129,145
6819,38,130,141
6820,38,131,1
6821,38,132,81
6822,38,133,38
6923,39,58,66
6924,39,59,132
6925,39,60,218
6926,39,61,255
6927,39,62,175
6928,39,63,87
6929,39,64,82
6930,39,65,241
6931,39,66,64
6932,39,67,137
6933,39,68,127
6934,39,69,15
6935,39,70,147
6936,39,71,165
6937,39,72,166
6938,39,73,255
6939,39,74,209
6940,39,75,168
6941,39,76,197
6942,39,77,77
6943,39,78,108
6944,39,79,39
6945,39,80,48
6946,39,81,48
6947,39,82,21
6948,39,83,24
6949,39,84,160
6950,39,85,169
6951,39,86,92
6952,39,87,133
6953,39,88,232
6954,39,89,34
6955,39,90,245
6956,39,91,223
6957,39,92,113
6958,39,93,133
6959,39,94,110
6960,39,95,174
6961,39,96,149
6962,39,97,171
6963,39,98,105
6964,39,99,18
6966,39,101,24
6967,39,102,143
6968,39,103,249
6969,39,104,249
6970,39,105,254
6971,39,106,186
6972,39,107,163
6973,39,108,223
6974,39,109,99
6975,39,110,61
6976,39,111,54
6977,39,112,133
6978,39,113,154
6979,39,114,176
6980,39,115,203
6981,39,116,96
6982,39,117,195
6983,39,118,170
6984,39,119,89
6985,39,120,171
6986,39,121,125
6987,39,122,43
6988,39,123,19
6989,39,124,198
6990,39,125,127
6991,39,126,82
6992,39,127,154
6993,39,128,95
6994,39,129,212
6995,39,130,33
6997,39,132,18
6998,39,133,52
6999,39,134,9
7096,40,55,64
7097,40,56,14
7099,40,58,22
7100,40,59,64
7101,40,60,172
7102,40,61,184
7103,40,62,92
7104,40,63,153
7105,40,64,177
7106,40,65,138
7107,40,66,21
7108,40,67,177
7109,40,68,38
7110,40,69,157
7111,40,70,108
7112,40,71,171
7113,40,72,164
7114,40,73,190
7115,40,74,203
7116,40,75,127
7117,40,76,139
7118,40,77,55
7119,40,78,112
7120,40,79,150
7121,40,80,56
7122,40,81,96
7123,40,82,24
7124,40,83,59
7125,40,84,20
7126,40,85,21
7127,40,86,11
7128,40,87,55
7129,40,88,156
7130,40,89,150
7131,40,90,83
7132,40,91,146
7133,40,92,212
7134,40,93,149
7135,40,94,55
7136,40,95,33
7137,40,96,55
7138,40,97,109
7139,40,98,90
7140,40,99,154
7141,40,100,165
7142,40,101,225
7143,40,102,255
7144,40,103,255
7145,40,104,255
7146,40,105,255
7147,40,106,227
7148,40,107,205
7149,40,108,146
7150,40,109,174
7151,40,110,22
7152,40,111,11
7153,40,112,28
7154,40,113,63
7155,40,114,129
7156,40,115,59
7157,40,116,98
7158,40,117,7
7159,40,118,39
7160,40,119,45
7161,40,120,99
7162,40,121,64
7163,40,122,134
7164,40,123,47
7165,40,124,58
7166,40,125,146
7167,40,126,101
7168,40,127,71
7169,40,128,135
7170,40,129,150
7171,40,130,211
7172,40,131,80
7173,40,132,141
7174,40,133,12
7175,40,134,51
7272,41,55,2
7273,41,56,1
7274,41,57,53
7275,41,58,180
7276,41,59,217
7277,41,60,247
7278,41,61,220
7279,41,62,152
7280,41,63,170
7281,41,64,193
7282,41,65,104
7283,41,66,171
7284,41,67,47
7285,41,68,168
7286,41,69,167
7287,41,70,148
7288,41,71,140
7289,41,72,164
7290,41,73,253
7291,41,74,67
7292,41,75,49
7293,41,76,78
7294,41,77,178
7295,41,78,130
7296,41,79,38
7297,41,80,142
7298,41,81,139
7299,41,82,45
7300,41,83,40
7301,41,84,12
7302,41,85,30
7303,41,86,40
7304,41,87,40
7305,41,88,11
7306,41,89,53
7307,41,90,40
7308,41,91,1
7309,41,92,3
7310,41,93,42
7311,41,94,78
7312,41,95,44
7313,41,96,61
7314,41,97,68
7315,41,98,153
7316,41,99,45
7317,41,100,119
7318,41,101,160
7319,41,102,255
7320,41,103,255
7321,41,104,255
7322,41,105,255
7323,41,106,211
7324,41,107,182
7325,41,108,49
7326,41,109,91
7327,41,110,79
7328,41,111,197
7329,41,112,147
7330,41,113,201
7331,41,114,107
7332,41,115,82
7333,41,116,112
7334,41,117,141
7335,41,118,127
7336,41,119,89
7337,41,120,138
7338,41,121,9
7339,41,122,1
7340,41,123,42
7342,41,125,38
7343,41,126,65
7344,41,127,88
7345,41,128,212
7346,41,129,244
7347,41,130,166
7348,41,131,233
7349,41,132,51
7351,41,134,42
7352,41,135,39
7448,42,55,40
7450,42,57,107
7451,42,58,204
7452,42,59,88
7453,42,60,149
7454,42,61,187
7455,42,62,141
7456,42,63,240
7457,42,64,102
7458,42,65,60
7459,42,66,113
7460,42,67,158
7461,42,68,86
7462,42,69,211
7463,42,70,166
7464,42,71,240
7465,42,72,242
7466,42,73,80
7467,42,74,25
7468,42,75,229
7469,42,76,186
7470,42,77,90
7471,42,78,80
7472,42,79,113
7473,42,80,90
7474,42,81,79
7475,42,82,161
7476,42,83,45
7477,42,84,110
7478,42,85,54
7479,42,86,200
7480,42,87,82
7481,42,88,51
7482,42,89,11
7483,42,90,63
7484,42,91,59
7485,42,92,40
7486,42,93,42
7488,42,95,80
7490,42,97,84
7491,42,98,126
7492,42,99,247
7493,42,100,255
7494,42,101,255
7495,42,102,255
7496,42,103,215
7497,42,104,215
7498,42,105,255
7499,42,106,240
7500,42,107,244
7501,42,108,188
7502,42,109,74
7503,42,110,194
7504,42,111,108
7505,42,112,86
7506,42,113,124
7507,42,114,136
7508,42,115,82
7509,42,116,101
7510,42,117,68
7511,42,118,58
7512,42,119,160
7513,42,120,140
7514,42,121,88
7515,42,122,40
7516,42,123,40
7519,42,126,137
7520,42,127,72
7521,42,128,116
7522,42,129,223
7523,42,130,141
7524,42,131,194
7525,42,132,52
7526,42,133,21
7527,42,134,19
