Index,X-coordinate,Y-coordinate,Intensity,Labels
3785,24,88,255,1
3801,24,104,255,1
3910,25,59,255,1
3911,25,60,255,1
3912,25,61,255,1
3919,25,68,255,1
3920,25,69,255,1
3921,25,70,255,1
3922,25,71,255,1
3923,25,72,255,1
3924,25,73,255,1
3925,25,74,255,1
3926,25,75,255,1
3927,25,76,255,1
3928,25,77,255,1
3929,25,78,255,1
3930,25,79,255,1
3931,25,80,255,1
3932,25,81,255,1
3933,25,82,255,1
3934,25,83,255,1
3935,25,84,255,1
3936,25,85,255,1
3937,25,86,255,1
3938,25,87,255,1
3939,25,88,255,1
3940,25,89,255,1
3941,25,90,255,1
3942,25,91,255,1
3943,25,92,255,1
4063,26,58,255,1
4064,26,59,255,1
4065,26,60,255,1
4066,26,61,255,1
4071,26,66,255,1
4072,26,67,255,1
4073,26,68,255,1
4074,26,69,255,1
4075,26,70,255,1
4076,26,71,255,1
4077,26,72,255,1
4078,26,73,255,1
4079,26,74,255,1
4080,26,75,255,1
4081,26,76,255,1
4082,26,77,255,1
4083,26,78,255,1
4084,26,79,255,1
4085,26,80,255,1
4086,26,81,255,1
4087,26,82,255,1
4088,26,83,255,1
4089,26,84,255,1
4090,26,85,255,1
4091,26,86,255,1
4092,26,87,255,1
4093,26,88,255,1
4094,26,89,255,1
4095,26,90,255,1
4096,26,91,255,1
4097,26,92,255,1
4098,26,93,255,1
4099,26,94,255,1
4100,26,95,255,1
4217,27,58,255,1
4218,27,59,255,1
4224,27,65,255,1
4225,27,66,255,1
4226,27,67,255,1
4227,27,68,255,1
4228,27,69,255,1
4229,27,70,255,1
4230,27,71,255,1
4231,27,72,255,1
4232,27,73,255,1
4233,27,74,255,1
4234,27,75,255,1
4235,27,76,255,1
4236,27,77,255,1
4237,27,78,255,1
4238,27,79,255,1
4239,27,80,255,1
4240,27,81,255,1
4241,27,82,255,1
4242,27,83,255,1
4243,27,84,255,1
4244,27,85,255,1
4245,27,86,255,1
4246,27,87,255,1
4247,27,88,255,1
4248,27,89,255,1
4249,27,90,255,1
4250,27,91,255,1
4251,27,92,255,1
4252,27,93,255,1
4253,27,94,255,1
4254,27,95,255,1
4255,27,96,255,1
4256,27,97,255,1
4266,27,107,255,3
4370,28,57,255,1
4371,28,58,255,1
4372,28,59,255,1
4377,28,64,255,1
4378,28,65,255,1
4379,28,66,255,1
4380,28,67,255,1
4381,28,68,255,1
4382,28,69,255,1
4383,28,70,255,1
4384,28,71,255,1
4385,28,72,255,1
4386,28,73,255,1
4387,28,74,255,1
4388,28,75,255,1
4389,28,76,255,1
4390,28,77,255,1
4391,28,78,255,1
4392,28,79,255,1
4393,28,80,255,1
4394,28,81,255,1
4395,28,82,255,1
4396,28,83,255,1
4397,28,84,255,1
4398,28,85,255,1
4399,28,86,255,1
4400,28,87,255,1
4401,28,88,255,1
4402,28,89,255,1
4403,28,90,255,1
4404,28,91,255,1
4405,28,92,255,1
4406,28,93,255,1
4407,28,94,255,1
4408,28,95,255,1
4409,28,96,255,1
4410,28,97,255,1
4411,28,98,255,1
4412,28,99,255,1
4421,28,108,255,3
4524,29,57,255,1
4525,29,58,255,1
4531,29,64,255,1
4532,29,65,255,1
4533,29,66,255,1
4534,29,67,255,1
4535,29,68,255,1
4536,29,69,255,1
4537,29,70,255,1
4538,29,71,255,1
4539,29,72,255,1
4540,29,73,255,1
4541,29,74,255,1
4542,29,75,255,1
4543,29,76,255,1
4544,29,77,255,1
4545,29,78,255,1
4546,29,79,255,1
4547,29,80,255,1
4548,29,81,255,1
4549,29,82,255,1
4550,29,83,255,1
4551,29,84,255,1
4552,29,85,255,1
4553,29,86,255,1
4554,29,87,255,1
4555,29,88,255,1
4556,29,89,255,1
4557,29,90,255,1
4558,29,91,255,1
4559,29,92,255,1
4560,29,93,255,1
4561,29,94,255,1
4562,29,95,255,1
4563,29,96,255,1
4564,29,97,255,1
4565,29,98,255,1
4566,29,99,255,1
4567,29,100,255,1
4575,29,108,255,3
4576,29,109,255,3
4677,30,56,255,1
4678,30,57,255,1
4679,30,58,255,1
4684,30,63,255,1
4685,30,64,255,1
4686,30,65,255,1
4687,30,66,255,1
4688,30,67,255,1
4689,30,68,255,1
4690,30,69,255,1
4691,30,70,255,1
4692,30,71,255,1
4693,30,72,255,1
4694,30,73,255,1
4695,30,74,255,1
4696,30,75,255,1
4697,30,76,255,1
4698,30,77,255,1
4699,30,78,255,1
4700,30,79,255,1
4701,30,80,255,1
4702,30,81,255,1
4703,30,82,255,1
4704,30,83,255,1
4705,30,84,255,1
4706,30,85,255,1
4707,30,86,255,1
4708,30,87,255,1
4709,30,88,255,1
4710,30,89,255,1
4711,30,90,255,1
4712,30,91,255,1
4713,30,92,255,1
4714,30,93,255,1
4715,30,94,255,1
4716,30,95,255,1
4717,30,96,255,1
4718,30,97,255,1
4719,30,98,255,1
4720,30,99,255,1
4721,30,100,255,1
4722,30,101,255,1
4730,30,109,255,3
4830,31,55,255,1
4831,31,56,255,1
4832,31,57,255,1
4833,31,58,255,1
4837,31,62,255,1
4838,31,63,255,1
4839,31,64,255,1
4840,31,65,255,1
4841,31,66,255,1
4842,31,67,255,1
4843,31,68,255,1
4844,31,69,255,1
4845,31,70,255,1
4846,31,71,255,1
4847,31,72,255,1
4848,31,73,255,1
4849,31,74,255,1
4850,31,75,255,1
4851,31,76,255,1
4852,31,77,255,1
4853,31,78,255,1
4854,31,79,255,1
4855,31,80,255,1
4856,31,81,255,1
4857,31,82,255,1
4858,31,83,255,1
4859,31,84,255,1
4860,31,85,255,1
4861,31,86,255,1
4862,31,87,255,1
4863,31,88,255,1
4864,31,89,255,1
4865,31,90,255,1
4866,31,91,255,1
4867,31,92,255,1
4868,31,93,255,1
4869,31,94,255,1
4876,31,101,255,1
4881,31,106,255,1
4885,31,110,255,3
4984,32,55,255,1
4985,32,56,255,1
4986,32,57,255,1
4987,32,58,255,1
4988,32,59,255,1
4989,32,60,255,1
4990,32,61,255,1
4991,32,62,255,1
4992,32,63,255,1
4993,32,64,255,1
4994,32,65,255,1
4995,32,66,255,1
4996,32,67,255,1
4997,32,68,255,1
4998,32,69,255,1
4999,32,70,255,1
5000,32,71,255,1
5001,32,72,255,1
5002,32,73,255,1
5003,32,74,255,1
5004,32,75,255,1
5005,32,76,255,1
5006,32,77,255,1
5007,32,78,255,1
5008,32,79,255,1
5009,32,80,255,1
5010,32,81,255,1
5011,32,82,255,1
5012,32,83,255,1
5013,32,84,255,1
5014,32,85,255,1
5015,32,86,255,1
5016,32,87,255,1
5017,32,88,255,1
5030,32,101,255,1
5031,32,102,255,1
5032,32,103,255,1
5036,32,107,255,1
5040,32,111,255,3
5137,33,54,255,1
5138,33,55,255,1
5139,33,56,255,1
5140,33,57,255,1
5141,33,58,255,1
5142,33,59,255,1
5145,33,62,255,1
5146,33,63,255,1
5147,33,64,255,1
5148,33,65,255,1
5149,33,66,255,1
5150,33,67,255,1
5151,33,68,255,1
5152,33,69,255,1
5156,33,73,255,1
5157,33,74,255,1
5158,33,75,255,1
5159,33,76,255,1
5160,33,77,255,1
5161,33,78,255,1
5162,33,79,255,1
5163,33,80,255,1
5164,33,81,255,1
5165,33,82,255,1
5166,33,83,255,1
5167,33,84,255,1
5168,33,85,255,1
5169,33,86,255,1
5183,33,100,255,1
5184,33,101,255,1
5185,33,102,255,1
5186,33,103,255,1
5187,33,104,255,1
5194,33,111,255,3
5195,33,112,255,3
5290,34,53,255,1
5291,34,54,255,1
5292,34,55,255,1
5293,34,56,255,1
5294,34,57,255,1
5299,34,62,255,1
5300,34,63,255,1
5301,34,64,255,1
5302,34,65,255,1
5303,34,66,255,1
5304,34,67,255,1
5305,34,68,255,1
5314,34,77,255,1
5315,34,78,255,1
5316,34,79,255,1
5317,34,80,255,1
5318,34,81,255,1
5319,34,82,255,1
5320,34,83,255,1
5321,34,84,255,1
5328,34,91,255,1
5329,34,92,255,1
5330,34,93,255,1
5331,34,94,255,1
5337,34,100,255,1
5338,34,101,255,1
5339,34,102,255,1
5340,34,103,255,1
5341,34,104,255,1
5348,34,111,255,3
5349,34,112,255,3
5443,35,52,255,1
5444,35,53,255,1
5445,35,54,255,1
5446,35,55,255,1
5447,35,56,255,1
5452,35,61,255,1
5453,35,62,255,1
5454,35,63,255,1
5455,35,64,255,1
5479,35,88,255,1
5480,35,89,255,1
5481,35,90,255,1
5482,35,91,255,1
5483,35,92,255,1
5484,35,93,255,1
5485,35,94,255,1
5486,35,95,255,1
5491,35,100,255,1
5492,35,101,255,1
5493,35,102,255,1
5494,35,103,255,1
5495,35,104,255,1
5503,35,112,255,3
5504,35,113,255,3
5597,36,52,255,1
5598,36,53,255,1
5599,36,54,255,1
5600,36,55,255,1
5601,36,56,255,1
5605,36,60,255,1
5606,36,61,255,1
5607,36,62,255,1
5608,36,63,255,1
5632,36,87,255,1
5633,36,88,255,1
5634,36,89,255,1
5635,36,90,255,1
5636,36,91,255,1
5637,36,92,255,1
5638,36,93,255,1
5639,36,94,255,1
5640,36,95,255,1
5641,36,96,255,1
5642,36,97,255,1
5643,36,98,255,1
5657,36,112,255,3
5658,36,113,255,3
5659,36,114,255,3
5750,37,51,255,1
5751,37,52,255,1
5752,37,53,255,1
5753,37,54,255,1
5754,37,55,255,1
5758,37,59,255,1
5759,37,60,255,1
5760,37,61,255,1
5761,37,62,255,1
5784,37,85,255,1
5785,37,86,255,1
5786,37,87,255,1
5787,37,88,255,1
5788,37,89,255,1
5789,37,90,255,1
5790,37,91,255,1
5791,37,92,255,1
5792,37,93,255,1
5793,37,94,255,1
5794,37,95,255,1
5795,37,96,255,1
5812,37,113,255,3
5813,37,114,255,3
5814,37,115,255,3
5902,38,49,255,1
5903,38,50,255,1
5904,38,51,255,1
5905,38,52,255,1
5906,38,53,255,1
5907,38,54,255,1
5912,38,59,255,1
5913,38,60,255,1
5914,38,61,255,1
5936,38,83,255,1
5937,38,84,255,1
5938,38,85,255,1
5939,38,86,255,1
5940,38,87,255,1
5941,38,88,255,1
5942,38,89,255,1
5943,38,90,255,1
5944,38,91,255,1
5945,38,92,255,1
5946,38,93,255,1
5947,38,94,255,1
5948,38,95,255,1
5966,38,113,255,3
5967,38,114,255,3
5968,38,115,255,3
5969,38,116,255,3
6055,39,48,255,1
6056,39,49,255,1
6057,39,50,255,1
6058,39,51,255,1
6059,39,52,255,1
6060,39,53,255,1
6061,39,54,255,1
6065,39,58,255,1
6066,39,59,255,1
6089,39,82,255,1
6090,39,83,255,1
6091,39,84,255,1
6092,39,85,255,1
6093,39,86,255,1
6094,39,87,255,1
6095,39,88,255,1
6096,39,89,255,1
6097,39,90,255,1
6098,39,91,255,1
6099,39,92,255,1
6120,39,113,255,3
6121,39,114,255,3
6122,39,115,255,3
6123,39,116,255,3
6209,40,48,255,1
6210,40,49,255,1
6211,40,50,255,1
6212,40,51,255,1
6213,40,52,255,1
6214,40,53,255,1
6225,40,64,255,2
6226,40,65,255,2
6227,40,66,255,2
6228,40,67,255,2
6242,40,81,255,1
6243,40,82,255,1
6244,40,83,255,1
6245,40,84,255,1
6246,40,85,255,1
6247,40,86,255,1
6248,40,87,255,1
6249,40,88,255,1
6250,40,89,255,1
6251,40,90,255,1
6260,40,99,255,2
6261,40,100,255,2
6262,40,101,255,2
6263,40,102,255,2
6264,40,103,255,2
6265,40,104,255,2
6266,40,105,255,2
6275,40,114,255,3
6276,40,115,255,3
6277,40,116,255,3
6278,40,117,255,3
6362,41,47,255,1
6363,41,48,255,1
6364,41,49,255,1
6365,41,50,255,1
6366,41,51,255,1
6367,41,52,255,1
6378,41,63,255,2
6379,41,64,255,2
6380,41,65,255,2
6381,41,66,255,2
6382,41,67,255,2
6383,41,68,255,2
6384,41,69,255,2
6396,41,81,255,1
6397,41,82,255,1
6398,41,83,255,1
6399,41,84,255,1
6400,41,85,255,1
6401,41,86,255,1
6402,41,87,255,1
6403,41,88,255,1
6411,41,96,255,2
6412,41,97,255,2
6413,41,98,255,2
6414,41,99,255,2
6415,41,100,255,2
6416,41,101,255,2
6417,41,102,255,2
6418,41,103,255,2
6419,41,104,255,2
6420,41,105,255,2
6421,41,106,255,2
6422,41,107,255,2
6423,41,108,255,2
6429,41,114,255,3
6430,41,115,255,3
6431,41,116,255,3
6432,41,117,255,3
6514,42,45,255,1
6515,42,46,255,1
6516,42,47,255,1
6517,42,48,255,1
6518,42,49,255,1
6519,42,50,255,1
6520,42,51,255,1
6530,42,61,255,2
6531,42,62,255,2
6532,42,63,255,2
6533,42,64,255,2
6534,42,65,255,2
6535,42,66,255,2
6536,42,67,255,2
6537,42,68,255,2
6538,42,69,255,2
6539,42,70,255,2
6550,42,81,255,1
6551,42,82,255,1
6552,42,83,255,1
6553,42,84,255,1
6554,42,85,255,1
6563,42,94,255,2
6564,42,95,255,2
6565,42,96,255,2
6566,42,97,255,2
6567,42,98,255,2
6568,42,99,255,2
6569,42,100,255,2
6570,42,101,255,2
6571,42,102,255,2
6572,42,103,255,2
6573,42,104,255,2
6574,42,105,255,2
6575,42,106,255,2
6576,42,107,255,2
6577,42,108,255,2
6583,42,114,255,3
6584,42,115,255,3
6585,42,116,255,3
6586,42,117,255,3
6587,42,118,255,3
6667,43,44,255,1
6668,43,45,255,1
6669,43,46,255,1
6670,43,47,255,1
6671,43,48,255,1
6672,43,49,255,1
6673,43,50,255,1
6674,43,51,255,1
6683,43,60,255,2
6684,43,61,255,2
6685,43,62,255,2
6686,43,63,255,2
6687,43,64,255,2
6688,43,65,255,2
6689,43,66,255,2
6690,43,67,255,2
6691,43,68,255,2
6692,43,69,255,2
6693,43,70,255,2
6694,43,71,255,2
6705,43,82,255,1
6715,43,92,255,2
6716,43,93,255,2
6717,43,94,255,2
6718,43,95,255,2
6719,43,96,255,2
6720,43,97,255,2
6721,43,98,255,2
6722,43,99,255,2
6723,43,100,255,2
6724,43,101,255,2
6725,43,102,255,2
6726,43,103,255,2
6727,43,104,255,2
6728,43,105,255,2
6729,43,106,255,2
6730,43,107,255,2
6731,43,108,255,2
6737,43,114,255,3
6738,43,115,255,3
6739,43,116,255,3
6740,43,117,255,3
6741,43,118,255,3
6820,44,43,255,3
6821,44,44,255,1
6822,44,45,255,1
6823,44,46,255,1
6824,44,47,255,1
6825,44,48,255,1
6826,44,49,255,1
6827,44,50,255,1
6836,44,59,255,2
6837,44,60,255,2
6838,44,61,255,2
6839,44,62,255,2
6840,44,63,255,2
6841,44,64,255,2
6842,44,65,255,2
6843,44,66,255,2
6844,44,67,255,2
6845,44,68,255,2
6846,44,69,255,2
6847,44,70,255,2
6848,44,71,255,2
6849,44,72,255,2
6867,44,90,255,2
6868,44,91,255,2
6869,44,92,255,2
6870,44,93,255,2
6871,44,94,255,2
6872,44,95,255,2
6873,44,96,255,2
6874,44,97,255,2
6875,44,98,255,2
6876,44,99,255,2
6877,44,100,255,2
6878,44,101,255,2
6879,44,102,255,2
6880,44,103,255,2
6881,44,104,255,2
6882,44,105,255,2
6883,44,106,255,2
6884,44,107,255,2
6885,44,108,255,2
6886,44,109,255,2
6892,44,115,255,3
6893,44,116,255,3
6894,44,117,255,3
6895,44,118,255,3
6896,44,119,255,3
6973,45,42,255,3
6974,45,43,255,3
6975,45,44,255,3
6976,45,45,255,1
6977,45,46,255,1
6978,45,47,255,1
6979,45,48,255,1
6980,45,49,255,1
6988,45,57,255,2
6989,45,58,255,2
6990,45,59,255,2
6991,45,60,255,2
6992,45,61,255,2
6993,45,62,255,2
6994,45,63,255,2
6995,45,64,255,2
6996,45,65,255,2
6997,45,66,255,2
6998,45,67,255,2
6999,45,68,255,2
7000,45,69,255,2
7001,45,70,255,2
7002,45,71,255,2
7003,45,72,255,2
7004,45,73,255,2
7005,45,74,255,2
7006,45,75,255,2
7019,45,88,255,2
7020,45,89,255,2
7021,45,90,255,2
7022,45,91,255,2
7023,45,92,255,2
7024,45,93,255,2
7025,45,94,255,2
7026,45,95,255,2
7027,45,96,255,2
7028,45,97,255,2
7029,45,98,255,2
7030,45,99,255,2
7031,45,100,255,2
7032,45,101,255,2
7033,45,102,255,2
7034,45,103,255,2
7035,45,104,255,2
7036,45,105,255,2
7037,45,106,255,2
7038,45,107,255,2
7039,45,108,255,2
7040,45,109,255,2
7046,45,115,255,3
7047,45,116,255,3
7048,45,117,255,3
7049,45,118,255,3
7050,45,119,255,3
7126,46,41,255,3
7127,46,42,255,3
7128,46,43,255,3
7129,46,44,255,3
7130,46,45,255,3
7131,46,46,255,1
7132,46,47,255,1
7133,46,48,255,1
7141,46,56,255,2
7142,46,57,255,2
7143,46,58,255,2
7144,46,59,255,2
7145,46,60,255,2
7146,46,61,255,2
7147,46,62,255,2
7148,46,63,255,2
7149,46,64,255,2
7150,46,65,255,2
7151,46,66,255,2
7152,46,67,255,2
7153,46,68,255,2
7154,46,69,255,2
7155,46,70,255,2
7156,46,71,255,2
7157,46,72,255,2
7158,46,73,255,2
7159,46,74,255,2
7160,46,75,255,2
7161,46,76,255,2
7162,46,77,255,2
7172,46,87,255,2
7173,46,88,255,2
7174,46,89,255,2
7175,46,90,255,2
7176,46,91,255,2
7177,46,92,255,2
7178,46,93,255,2
7179,46,94,255,2
7180,46,95,255,2
7181,46,96,255,2
7182,46,97,255,2
7183,46,98,255,2
7184,46,99,255,2
7185,46,100,255,2
7186,46,101,255,2
7187,46,102,255,2
7188,46,103,255,2
7189,46,104,255,2
7190,46,105,255,2
7191,46,106,255,2
7192,46,107,255,2
7193,46,108,255,2
7194,46,109,255,2
7200,46,115,255,3
7201,46,116,255,3
7202,46,117,255,3
7203,46,118,255,3
7204,46,119,255,3
7205,46,120,255,3
7279,47,40,255,3
7280,47,41,255,3
7281,47,42,255,3
7282,47,43,255,3
7283,47,44,255,3
7284,47,45,255,3
7285,47,46,255,3
7286,47,47,255,1
7287,47,48,255,1
7294,47,55,255,2
7295,47,56,255,2
7296,47,57,255,2
7297,47,58,255,2
7298,47,59,255,2
7299,47,60,255,2
7300,47,61,255,2
7301,47,62,255,2
7302,47,63,255,2
7303,47,64,255,2
7304,47,65,255,2
7305,47,66,255,2
7306,47,67,255,2
7307,47,68,255,2
7308,47,69,255,2
7309,47,70,255,2
7310,47,71,255,2
7311,47,72,255,2
7312,47,73,255,2
7313,47,74,255,2
7314,47,75,255,2
7315,47,76,255,2
7316,47,77,255,2
7317,47,78,255,2
7323,47,84,255,2
7324,47,85,255,2
7325,47,86,255,2
7326,47,87,255,2
7327,47,88,255,2
7328,47,89,255,2
7329,47,90,255,2
7330,47,91,255,2
7331,47,92,255,2
7332,47,93,255,2
7333,47,94,255,2
7334,47,95,255,2
7335,47,96,255,2
7336,47,97,255,2
7337,47,98,255,2
7338,47,99,255,2
7339,47,100,255,2
7340,47,101,255,2
7341,47,102,255,2
7342,47,103,255,2
7343,47,104,255,2
7344,47,105,255,2
7345,47,106,255,2
7346,47,107,255,2
7347,47,108,255,2
7348,47,109,255,2
7355,47,116,255,3
7356,47,117,255,3
7357,47,118,255,3
7358,47,119,255,3
7359,47,120,255,3
7432,48,39,255,3
7433,48,40,255,3
7434,48,41,255,3
7435,48,42,255,3
7436,48,43,255,3
7437,48,44,255,3
7438,48,45,255,3
7439,48,46,255,3
7440,48,47,255,3
7441,48,48,255,1
7442,48,49,255,1
7447,48,54,255,2
7448,48,55,255,2
7449,48,56,255,2
7450,48,57,255,2
7451,48,58,255,2
7452,48,59,255,2
7453,48,60,255,2
7454,48,61,255,2
7455,48,62,255,2
7456,48,63,255,2
7457,48,64,255,2
7458,48,65,255,2
7459,48,66,255,2
7460,48,67,255,2
7461,48,68,255,2
7462,48,69,255,2
7463,48,70,255,2
7464,48,71,255,2
7465,48,72,255,2
7466,48,73,255,2
7467,48,74,255,2
7468,48,75,255,2
7469,48,76,255,2
7470,48,77,255,2
7471,48,78,255,2
7472,48,79,255,2
7473,48,80,255,2
7474,48,81,255,2
7475,48,82,255,2
7476,48,83,255,2
7477,48,84,255,2
7478,48,85,255,2
7479,48,86,255,2
7480,48,87,255,2
7481,48,88,255,2
7482,48,89,255,2
7483,48,90,255,2
7484,48,91,255,2
7485,48,92,255,2
7486,48,93,255,2
7487,48,94,255,2
7488,48,95,255,2
7489,48,96,255,2
7490,48,97,255,2
7491,48,98,255,2
7492,48,99,255,2
7493,48,100,255,2
7494,48,101,255,2
7495,48,102,255,2
7496,48,103,255,2
7497,48,104,255,2
7498,48,105,255,2
7499,48,106,255,2
7500,48,107,255,2
7501,48,108,255,2
7502,48,109,255,2
7503,48,110,255,2
7509,48,116,255,3
7510,48,117,255,3
7511,48,118,255,3
7512,48,119,255,3
7513,48,120,255,3
7585,49,38,255,3
7586,49,39,255,3
7587,49,40,255,3
7588,49,41,255,3
7589,49,42,255,3
7590,49,43,255,3
7591,49,44,255,3
7592,49,45,255,3
7593,49,46,255,3
7594,49,47,255,3
7595,49,48,255,3
7596,49,49,255,3
7600,49,53,255,2
7601,49,54,255,2
7602,49,55,255,2
7603,49,56,255,2
7604,49,57,255,2
7605,49,58,255,2
7606,49,59,255,2
7607,49,60,255,2
7608,49,61,255,2
7609,49,62,255,2
7610,49,63,255,2
7611,49,64,255,2
7612,49,65,255,2
7613,49,66,255,2
7614,49,67,255,2
7615,49,68,255,2
7616,49,69,255,2
7617,49,70,255,2
7618,49,71,255,2
7619,49,72,255,2
7620,49,73,255,2
7621,49,74,255,2
7622,49,75,255,2
7623,49,76,255,2
7624,49,77,255,2
7625,49,78,255,2
7626,49,79,255,2
7627,49,80,255,2
7628,49,81,255,2
7629,49,82,255,2
7630,49,83,255,2
7631,49,84,255,2
7632,49,85,255,2
7633,49,86,255,2
7634,49,87,255,2
7635,49,88,255,2
7636,49,89,255,2
7637,49,90,255,2
7638,49,91,255,2
7639,49,92,255,2
7640,49,93,255,2
7641,49,94,255,2
7642,49,95,255,2
7643,49,96,255,2
7644,49,97,255,2
7645,49,98,255,2
7646,49,99,255,2
7647,49,100,255,2
7648,49,101,255,2
7649,49,102,255,2
7650,49,103,255,2
7651,49,104,255,2
7652,49,105,255,2
7653,49,106,255,2
7654,49,107,255,2
7655,49,108,255,2
7656,49,109,255,2
7657,49,110,255,2
7664,49,117,255,3
7665,49,118,255,3
7666,49,119,255,3
7667,49,120,255,3
7668,49,121,255,3
7738,50,37,255,3
7739,50,38,255,3
7740,50,39,255,3
7741,50,40,255,3
7742,50,41,255,3
7743,50,42,255,3
7744,50,43,255,3
7745,50,44,255,3
7746,50,45,255,3
7747,50,46,255,3
7748,50,47,255,3
7749,50,48,255,3
7753,50,52,255,2
7754,50,53,255,2
7755,50,54,255,2
7756,50,55,255,2
7757,50,56,255,2
7758,50,57,255,2
7759,50,58,255,2
7760,50,59,255,2
7761,50,60,255,2
7762,50,61,255,2
7763,50,62,255,2
7764,50,63,255,2
7765,50,64,255,2
7766,50,65,255,2
7767,50,66,255,2
7768,50,67,255,2
7769,50,68,255,2
7770,50,69,255,2
7771,50,70,255,2
7772,50,71,255,2
7773,50,72,255,2
7774,50,73,255,2
7775,50,74,255,2
7776,50,75,255,2
7777,50,76,255,2
7778,50,77,255,2
7779,50,78,255,2
7780,50,79,255,2
7781,50,80,255,2
7782,50,81,255,2
7783,50,82,255,2
7784,50,83,255,2
7785,50,84,255,2
7786,50,85,255,2
7787,50,86,255,2
7788,50,87,255,2
7789,50,88,255,2
7790,50,89,255,2
7791,50,90,255,2
7792,50,91,255,2
7793,50,92,255,2
7794,50,93,255,2
7795,50,94,255,2
7796,50,95,255,2
7797,50,96,255,2
7798,50,97,255,2
7799,50,98,255,2
7800,50,99,255,2
7801,50,100,255,2
7802,50,101,255,2
7803,50,102,255,2
7804,50,103,255,2
7805,50,104,255,2
7806,50,105,255,2
7807,50,106,255,2
7808,50,107,255,2
7809,50,108,255,2
7810,50,109,255,2
7811,50,110,255,2
7818,50,117,255,3
7819,50,118,255,3
7820,50,119,255,3
7821,50,120,255,3
7822,50,121,255,3
7823,50,122,255,3
7891,51,36,255,3
7892,51,37,255,3
7893,51,38,255,3
7894,51,39,255,3
7895,51,40,255,3
7896,51,41,255,3
7897,51,42,255,3
7898,51,43,255,3
7900,51,45,255,3
7901,51,46,255,3
7906,51,51,255,2
7907,51,52,255,2
7908,51,53,255,2
7909,51,54,255,2
7910,51,55,255,2
7911,51,56,255,2
7912,51,57,255,2
7913,51,58,255,2
7914,51,59,255,2
7915,51,60,255,2
7916,51,61,255,2
7917,51,62,255,2
7918,51,63,255,2
7919,51,64,255,2
7920,51,65,255,2
7921,51,66,255,2
7922,51,67,255,2
7923,51,68,255,2
7924,51,69,255,2
7925,51,70,255,2
7926,51,71,255,2
7927,51,72,255,2
7928,51,73,255,2
7929,51,74,255,2
7930,51,75,255,2
7931,51,76,255,2
7932,51,77,255,2
7933,51,78,255,2
7934,51,79,255,2
7935,51,80,255,2
7936,51,81,255,2
7937,51,82,255,2
7938,51,83,255,2
7939,51,84,255,2
7940,51,85,255,2
7941,51,86,255,2
7942,51,87,255,2
7943,51,88,255,2
7944,51,89,255,2
7945,51,90,255,2
7946,51,91,255,2
7947,51,92,255,2
7948,51,93,255,2
7949,51,94,255,2
7950,51,95,255,2
7951,51,96,255,2
7952,51,97,255,2
7953,51,98,255,2
7954,51,99,255,2
