517	11
518	11
519	11
520	11
521	11
522	11
523	5
524	5
525	5
526	5
527	16
528	16
529	16
530	16
531	16
532	16
533	11
534	11
535	11
536	11
537	11
538	11
539	11
540	11
541	11
542	11
543	11
544	11
545	11
546	11
547	11
548	11
549	11
550	11
551	11
552	14
553	14
554	14
555	14
556	16
557	16
558	16
559	16
560	16
561	16
562	11
563	11
564	11
565	11
566	11
567	11
568	11
569	11
570	11
571	11
572	11
573	11
574	11
575	11
576	11
577	11
578	11
579	11
580	11
581	14
582	14
583	14
584	14
585	14
586	14
587	14
588	14
589	14
590	14
591	14
592	14
593	14
594	14
595	14
596	14
597	16
598	16
599	16
600	16
601	16
602	16
603	16
604	16
605	11
606	11
607	11
608	11
609	11
610	11
611	11
612	11
613	11
614	11
615	11
616	11
617	11
618	11
619	11
620	11
621	11
622	14
623	14
624	14
625	14
626	14
627	14
628	14
629	14
630	14
631	14
632	14
633	14
634	14
635	14
636	14
637	14
638	14
639	14
640	16
641	16
642	16
643	16
644	16
645	16
646	16
647	16
648	16
649	16
650	16
651	16
652	16
653	16
654	16
655	11
656	11
657	11
658	11
659	11
660	11
661	11
662	11
663	11
664	11
665	11
666	11
667	11
668	11
669	14
670	14
671	14
672	14
673	14
674	14
675	14
676	14
677	14
678	14
679	14
680	14
681	14
682	14
683	14
684	14
685	14
686	14
687	14
688	14
689	16
690	16
691	16
692	16
693	16
694	16
695	16
696	16
697	16
698	16
699	16
700	16
701	16
702	16
703	16
704	16
705	16
706	11
707	11
708	11
709	11
710	11
711	11
712	11
713	11
714	11
715	11
716	11
717	11
718	14
719	14
720	14
721	14
722	14
723	14
724	14
725	14
726	14
727	14
728	14
729	14
730	14
731	14
732	14
733	14
734	14
735	14
736	14
737	14
738	14
739	14
740	16
741	16
742	16
743	16
744	16
745	16
746	16
747	16
748	16
749	16
750	16
751	16
752	16
753	16
754	16
755	16
756	16
757	11
758	11
759	11
760	11
761	11
762	11
763	11
764	11
765	11
766	11
767	14
768	14
769	14
770	14
771	14
772	14
773	14
774	14
775	14
776	14
777	14
778	14
779	14
780	14
781	14
782	14
783	14
784	14
785	14
786	14
787	14
788	14
789	14
790	16
791	16
792	16
793	16
794	16
795	16
796	16
797	16
798	16
799	16
800	16
801	16
802	16
803	16
804	16
805	16
806	16
807	11
808	11
809	14
810	14
811	14
812	14
813	14
814	14
815	14
816	14
817	14
818	14
819	14
820	14
821	14
822	14
823	14
824	14
825	14
826	14
827	14
828	14
829	14
830	14
831	14
832	14
833	14
834	16
835	16
836	16
837	16
838	16
839	16
840	16
841	16
842	16
843	16
844	16
845	16
846	16
847	16
848	16
849	16
850	16
851	16
852	16
853	14
854	14
855	14
856	14
857	14
858	14
859	14
860	14
861	14
862	14
863	14
864	14
865	14
866	14
867	14
868	14
869	14
870	14
871	14
872	14
873	14
874	14
875	14
876	14
877	14
878	14
879	14
880	16
881	16
882	16
883	16
884	16
885	16
886	16
887	16
888	16
889	16
890	16
891	16
892	16
893	16
894	16
895	16
896	16
897	16
898	16
899	16
900	14
901	14
902	14
903	14
904	14
905	14
906	14
907	14
908	14
909	14
910	14
911	14
912	14
913	14
914	14
915	14
916	14
917	14
918	14
919	14
920	14
921	14
922	14
923	14
924	14
925	14
926	14
927	14
928	14
929	16
930	16
931	16
932	16
933	16
934	16
935	16
936	16
937	16
938	16
939	16
940	16
941	16
942	16
943	16
944	16
945	16
946	16
947	14
948	14
949	14
950	14
951	14
952	14
953	14
954	14
955	14
956	14
957	14
958	14
959	14
960	14
961	14
962	14
963	14
964	14
965	14
966	14
967	14
968	14
969	14
970	14
971	14
972	14
973	14
974	14
975	14
976	14
977	16
978	16
979	16
980	16
981	16
982	16
983	16
984	16
985	16
986	16
987	16
988	16
989	14
990	14
991	14
992	14
993	14
994	14
995	14
996	14
997	14
998	14
999	14
1000	14
1001	14
1002	14
1003	14
1004	14
1005	14
1006	14
1007	14
1008	14
1009	14
1010	14
1011	14
1012	14
1013	14
1014	14
1015	14
1016	14
1017	14
1018	14
1019	14
1020	14
1021	14
1022	16
1023	16
1024	16
1025	16
1026	16
1027	16
1028	16
1029	16
1030	16
1031	16
1032	16
1033	16
1034	14
1035	14
1036	14
1037	14
1038	14
1039	14
1040	14
1041	14
1042	14
1043	14
1044	14
1045	14
1046	14
1047	14
1048	14
1049	14
1050	14
1051	14
1052	14
1053	14
1054	14
1055	14
1056	14
1057	14
1058	14
1059	14
1060	14
1061	14
1062	14
1063	14
1064	14
1065	14
1066	14
1067	16
1068	16
1069	16
1070	16
1071	16
1072	16
1073	16
1074	16
1075	16
1076	14
1077	14
1078	14
1079	14
1080	14
1081	14
1082	14
1083	14
1084	14
1085	14
1086	14
1087	14
1088	14
1089	14
1090	14
1091	14
1092	14
1093	14
1094	14
1095	14
1096	14
1097	14
1098	14
1099	14
1100	14
1101	14
1102	14
1103	14
1104	14
1105	14
1106	14
1107	14
1108	16
1109	16
1110	16
1111	16
1112	16
1113	16
1114	16
1115	16
1116	16
1117	14
1118	14
1119	14
1120	14
1121	14
1122	14
1123	14
1124	14
1125	14
1126	14
1127	14
1128	14
1129	14
1130	14
1131	14
1132	14
1133	14
1134	14
1135	14
1136	14
1137	14
1138	14
1139	14
1140	14
1141	14
1142	14
1143	14
1144	14
1145	14
1146	14
1147	14
1148	14
1149	16
1150	16
1151	16
1152	16
1153	16
1154	16
1155	16
1156	16
1157	16
1158	14
1159	14
1160	14
1161	14
1162	14
1163	14
1164	14
1165	14
1166	14
1167	14
1168	14
1169	14
1170	14
1171	14
1172	14
1173	14
1174	14
1175	14
1176	14
1177	14
1178	14
1179	14
1180	14
1181	14
1182	14
1183	14
1184	14
1185	13
1186	13
1187	13
1188	13
1189	13
1190	16
1191	16
1192	16
1193	16
1194	16
1195	16
1196	16
1197	16
1198	16
1199	14
1200	14
1201	14
1202	14
1203	14
1204	14
1205	14
1206	14
1207	14
1208	14
1209	14
1210	14
1211	14
1212	14
1213	14
1214	14
1215	14
1216	14
1217	14
1218	14
1219	14
1220	14
1221	14
1222	14
1223	14
1224	14
1225	13
1226	13
1227	13
1228	13
1229	13
1230	13
1231	13
1232	16
1233	16
1234	16
1235	16
1236	14
1237	14
1238	14
1239	14
1240	14
1241	14
1242	14
1243	14
1244	14
1245	14
1246	14
1247	14
1248	14
1249	14
1250	14
1251	14
1252	14
1253	14
1254	14
1255	14
1256	14
1257	14
1258	14
1259	14
1260	14
1261	13
1262	13
1263	13
1264	13
1265	13
1266	13
1267	13
1268	13
1269	16
1270	16
1271	16
1272	16
1273	14
1274	14
1275	14
1276	14
1277	14
1278	14
1279	14
1280	14
1281	14
1282	14
1283	14
1284	14
1285	14
1286	14
1287	14
1288	14
1289	14
1290	14
1291	14
1292	14
1293	14
1294	14
1295	14
1296	14
1297	14
1298	13
1299	13
1300	13
1301	13
1302	13
1303	13
1304	13
1305	13
1306	16
1307	16
1308	16
1309	16
1310	16
1311	14
1312	14
1313	14
1314	14
1315	14
1316	14
1317	14
1318	14
1319	14
1320	14
1321	14
1322	14
1323	14
1324	14
1325	14
1326	14
1327	14
1328	14
1329	14
1330	14
1331	14
1332	14
1333	14
1334	14
1335	14
1336	13
1337	13
1338	13
1339	13
1340	13
1341	13
1342	13
1343	13
1344	16
1345	16
1346	16
1347	16
1348	16
1349	14
1350	14
1351	14
1352	14
1353	14
1354	14
1355	14
1356	14
1357	14
1358	14
1359	14
1360	14
1361	14
1362	14
1363	14
1364	14
1365	14
1366	14
1367	14
1368	14
1369	14
1370	14
1371	14
1372	14
1373	14
1374	13
1375	13
1376	13
1377	13
1378	13
1379	13
1380	13
1381	13
1382	16
1383	16
1384	16
1385	16
1386	14
1387	14
1388	14
1389	14
1390	14
1391	14
1392	14
1393	14
1394	14
1395	14
1396	14
1397	14
1398	14
1399	14
1400	14
1401	14
1402	14
1403	14
1404	14
1405	14
1406	14
1407	14
1408	14
1409	14
1410	13
1411	13
1412	13
1413	13
1414	13
1415	13
1416	13
1417	13
1418	16
1419	16
1420	16
1421	16
1422	16
1423	14
1424	14
1425	14
1426	14
1427	14
1428	14
1429	14
1430	14
1431	14
1432	14
1433	14
1434	14
1435	14
1436	14
1437	14
1438	14
1439	14
1440	14
1441	14
1442	14
1443	14
1444	14
1445	13
1446	13
1447	13
1448	13
1449	13
1450	13
1451	13
1452	13
1453	16
1454	16
1455	16
1456	16
1457	14
1458	14
1459	14
1460	14
1461	14
1462	14
1463	14
1464	14
1465	14
1466	14
1467	14
1468	14
1469	14
1470	14
1471	14
1472	14
1473	14
1474	14
1475	14
1476	14
1477	14
1478	14
1479	13
1480	13
1481	13
1482	13
1483	13
1484	13
1485	13
1486	13
1487	13
1488	13
1489	16
1490	16
1491	16
1492	16
1493	16
1494	14
1495	14
1496	14
1497	14
1498	14
1499	14
1500	14
1501	14
1502	14
1503	14
1504	14
1505	14
1506	14
1507	14
1508	14
1509	14
1510	14
1511	14
1512	14
1513	14
1514	14
1515	14
1516	14
1517	13
1518	13
1519	13
1520	13
1521	13
1522	13
1523	13
1524	13
1525	13
1526	13
1527	13
1528	16
1529	16
1530	16
1531	16
1532	14
1533	14
1534	14
1535	14
1536	14
1537	14
1538	14
1539	14
1540	14
1541	14
1542	14
1543	14
1544	14
1545	14
1546	14
1547	14
1548	14
1549	14
1550	14
1551	14
1552	14
1553	14
1554	14
1555	13
1556	13
1557	13
1558	13
1559	13
1560	13
1561	13
1562	13
1563	13
1564	13
1565	13
1566	13
1567	13
1568	13
1569	13
1570	16
1571	16
1572	16
1573	16
1574	14
1575	14
1576	14
1577	14
1578	14
1579	14
1580	14
1581	14
1582	14
1583	14
1584	14
1585	14
1586	14
1587	14
1588	14
1589	14
1590	14
1591	14
1592	14
1593	14
1594	14
1595	13
1596	13
1597	13
1598	13
1599	13
1600	13
1601	13
1602	13
1603	13
1604	13
1605	13
1606	13
1607	13
1608	13
1609	13
1610	13
1611	6
1612	6
1613	6
1614	16
1615	16
1616	16
1617	16
1618	16
1619	14
1620	14
1621	14
1622	14
1623	14
1624	14
1625	14
1626	14
1627	14
1628	14
1629	14
1630	14
1631	14
1632	14
1633	14
1634	14
1635	14
1636	13
1637	13
1638	13
1639	13
1640	13
1641	13
1642	13
1643	13
1644	13
1645	13
1646	13
1647	13
1648	13
1649	13
1650	13
1651	13
1652	13
1653	13
1654	13
1655	13
1656	13
1657	13
1658	13
1659	6
1660	6
1661	6
1662	16
1663	16
1664	16
1665	16
1666	16
1667	16
1668	16
1669	14
1670	14
1671	14
1672	14
1673	14
1674	14
1675	14
1676	14
1677	14
1678	14
1679	14
1680	14
1681	14
1682	14
1683	14
1684	13
1685	13
1686	13
1687	13
1688	13
1689	13
1690	13
1691	13
1692	13
1693	13
1694	13
1695	13
1696	13
1697	13
1698	13
1699	13
1700	13
1701	13
1702	13
1703	13
1704	13
1705	13
1706	13
1707	13
1708	13
1709	13
1710	13
1711	13
1712	13
1713	13
1714	13
1715	13
1716	6
1717	6
1718	6
1719	16
1720	16
1721	16
1722	16
1723	16
1724	14
1725	14
1726	14
1727	14
1728	14
1729	14
1730	14
1731	14
1732	14
1733	14
1734	14
1735	13
1736	13
1737	13
1738	13
1739	13
1740	13
1741	13
1742	13
1743	13
1744	13
1745	13
1746	13
1747	13
1748	13
1749	13
1750	13
1751	13
1752	13
1753	13
1754	13
1755	13
1756	13
1757	13
1758	13
1759	13
1760	13
1761	13
1762	13
1763	13
1764	13
1765	13
1766	13
1767	13
1768	13
1769	13
1770	13
1771	13
1772	13
1773	13
1774	6
1775	6
1776	6
1777	6
1778	6
1779	16
1780	16
1781	16
1782	16
1783	14
1784	14
1785	14
1786	14
1787	14
1788	14
1789	14
1790	14
1791	13
1792	13
1793	13
1794	13
1795	13
1796	13
1797	13
1798	13
1799	13
1800	13
1801	13
1802	13
1803	13
1804	13
1805	13
1806	13
1807	13
1808	13
1809	13
1810	13
1811	13
1812	13
1813	13
1814	13
1815	13
1816	13
1817	13
1818	13
1819	13
1820	13
1821	13
1822	13
1823	13
1824	13
1825	13
1826	13
1827	13
1828	13
1829	13
1830	13
1831	6
1832	6
1833	6
1834	6
1835	6
1836	6
1837	6
1838	6
1839	6
1840	6
1841	15
1842	15
1843	16
1844	16
1845	16
1846	16
1847	16
1848	16
1849	13
1850	13
1851	13
1852	13
1853	13
1854	13
1855	13
1856	13
1857	13
1858	13
1859	13
1860	13
1861	13
1862	13
1863	13
1864	13
1865	13
1866	13
1867	13
1868	13
1869	13
1870	13
1871	13
1872	13
1873	13
1874	13
1875	13
1876	13
1877	13
1878	13
1879	13
1880	13
1881	13
1882	13
1883	13
1884	13
1885	13
1886	13
1887	13
1888	13
1889	13
1890	6
1891	6
1892	6
1893	6
1894	6
1895	6
1896	6
1897	6
1898	6
1899	6
1900	6
1901	6
1902	15
1903	15
1904	15
1905	15
1906	15
1907	16
1908	16
1909	16
1910	16
1911	16
1912	16
1913	13
1914	13
1915	13
1916	13
1917	13
1918	13
1919	13
1920	13
1921	13
1922	13
1923	13
1924	13
1925	13
1926	13
1927	13
1928	13
1929	13
1930	13
1931	13
1932	13
1933	13
1934	13
1935	13
1936	13
1937	13
1938	13
1939	13
1940	13
1941	13
1942	13
1943	13
1944	13
1945	13
1946	13
1947	13
1948	13
1949	13
1950	13
1951	13
1952	13
1953	13
1954	13
1955	6
1956	6
1957	6
1958	6
1959	6
1960	6
1961	6
1962	6
1963	6
1964	6
1965	6
1966	6
1967	6
1968	6
1969	15
1970	15
1971	15
1972	15
1973	15
1974	15
1975	15
1976	15
1977	15
1978	15
1979	15
1980	16
1981	16
1982	16
1983	16
1984	16
1985	16
1986	13
1987	13
1988	13
1989	13
1990	13
1991	13
1992	13
1993	13
1994	13
1995	13
1996	13
1997	13
1998	13
1999	13
2000	13
2001	13
2002	13
2003	13
2004	13
2005	13
2006	13
2007	13
2008	13
2009	13
2010	13
2011	13
2012	13
2013	13
2014	13
2015	13
2016	13
2017	13
2018	13
2019	13
2020	13
2021	13
2022	13
2023	13
2024	13
2025	13
2026	13
2027	6
2028	6
2029	6
2030	6
2031	6
2032	6
2033	6
2034	6
2035	6
2036	6
2037	6
2038	6
2039	6
2040	6
2041	6
2042	15
2043	15
2044	15
2045	15
2046	15
2047	15
2048	15
2049	15
2050	15
2051	15
2052	15
2053	15
2054	15
2055	15
2056	15
2057	15
2058	15
2059	15
2060	15
2061	15
2062	16
2063	16
2064	16
2065	16
2066	16
2067	16
2068	16
2069	13
2070	13
2071	13
2072	13
2073	13
2074	13
2075	13
2076	13
2077	13
2078	13
2079	13
2080	13
2081	13
2082	13
2083	13
2084	13
2085	13
2086	13
2087	13
2088	13
2089	13
2090	13
2091	13
2092	13
2093	13
2094	13
2095	13
2096	13
2097	13
2098	13
2099	13
2100	13
2101	13
2102	13
2103	13
2104	13
2105	13
2106	13
2107	13
2108	13
2109	6
2110	6
2111	6
2112	6
2113	6
2114	6
2115	6
2116	6
2117	6
2118	6
2119	6
2120	6
2121	6
2122	6
2123	6
2124	6
2125	6
2126	15
2127	15
2128	15
2129	15
2130	15
2131	15
2132	15
2133	15
2134	15
2135	15
2136	15
2137	15
2138	15
2139	15
2140	15
2141	15
2142	15
2143	15
2144	15
2145	15
2146	15
2147	15
2148	15
2149	16
2150	16
2151	16
2152	16
2153	16
2154	16
2155	16
2156	16
2157	13
2158	13
2159	13
2160	13
2161	13
2162	13
2163	13
2164	13
2165	13
2166	13
2167	13
2168	13
2169	13
2170	13
2171	13
2172	13
2173	13
2174	13
2175	13
2176	13
2177	13
2178	13
2179	13
2180	13
2181	13
2182	13
2183	13
2184	13
2185	13
2186	13
2187	13
2188	13
2189	13
2190	13
2191	13
2192	13
2193	13
2194	13
2195	6
2196	6
2197	6
2198	6
2199	6
2200	6
2201	6
2202	6
2203	6
2204	6
2205	6
2206	6
2207	6
2208	6
2209	6
2210	6
2211	6
2212	6
2213	6
2214	6
2215	6
2216	15
2217	15
2218	15
2219	15
2220	15
2221	15
2222	15
2223	15
2224	15
2225	15
2226	15
2227	15
2228	15
2229	15
2230	15
2231	15
2232	15
2233	15
2234	15
2235	15
2236	15
2237	15
2238	15
2239	15
2240	15
2241	15
2242	16
2243	16
2244	16
2245	16
2246	16
2247	16
2248	16
2249	16
2250	16
2251	13
2252	13
2253	13
2254	13
2255	13
2256	13
2257	13
2258	13
2259	13
2260	13
2261	13
2262	13
2263	13
2264	13
2265	13
2266	13
2267	13
2268	13
2269	13
2270	13
2271	13
2272	13
2273	13
2274	13
2275	13
2276	13
2277	13
2278	13
2279	13
2280	13
2281	13
2282	13
2283	13
2284	13
2285	13
2286	13
2287	6
2288	6
2289	6
2290	6
2291	6
2292	6
2293	6
2294	6
2295	6
2296	6
2297	6
2298	6
2299	6
2300	6
2301	6
2302	6
2303	6
2304	6
2305	6
2306	6
2307	6
2308	15
2309	15
2310	15
2311	15
2312	15
2313	15
2314	15
2315	15
2316	15
2317	15
2318	15
2319	15
2320	15
2321	15
2322	15
2323	15
2324	15
2325	15
2326	15
2327	15
2328	15
2329	15
2330	15
2331	15
2332	15
2333	15
2334	15
2335	16
2336	16
2337	16
2338	16
2339	16
2340	16
2341	16
2342	16
2343	13
2344	13
2345	13
2346	13
2347	13
2348	13
2349	13
2350	13
2351	13
2352	13
2353	13
2354	13
2355	13
2356	13
2357	13
2358	13
2359	13
2360	13
2361	13
2362	13
2363	13
2364	13
2365	13
2366	13
2367	13
2368	13
2369	13
2370	13
2371	13
2372	13
2373	13
2374	13
2375	13
2376	13
2377	13
2378	6
2379	6
2380	6
2381	6
2382	6
2383	6
2384	6
2385	6
2386	6
2387	6
2388	6
2389	6
2390	6
2391	6
2392	6
2393	6
2394	6
2395	6
2396	6
2397	6
2398	6
2399	15
2400	15
2401	15
2402	15
2403	15
2404	15
2405	15
2406	15
2407	15
2408	15
2409	15
2410	15
2411	15
2412	15
2413	15
2414	15
2415	15
2416	15
2417	15
2418	15
2419	15
2420	15
2421	15
2422	15
2423	15
2424	15
2425	15
2426	15
2427	16
2428	16
2429	13
2430	13
2431	13
2432	13
2433	13
2434	13
2435	13
2436	13
2437	13
2438	13
2439	13
2440	13
2441	13
2442	13
2443	13
2444	13
2445	13
2446	13
2447	13
2448	13
2449	13
2450	13
2451	13
2452	13
2453	13
2454	13
2455	13
2456	13
2457	13
2458	13
2459	13
2460	13
2461	13
2462	6
2463	6
2464	6
2465	6
2466	6
2467	6
2468	6
2469	6
2470	6
2471	6
2472	6
2473	6
2474	6
2475	6
2476	6
2477	6
2478	6
2479	6
2480	6
2481	6
2482	6
2483	6
2484	15
2485	15
2486	15
2487	15
2488	15
2489	15
2490	15
2491	15
2492	15
2493	15
2494	15
2495	15
2496	15
2497	15
2498	15
2499	15
2500	15
2501	15
2502	15
2503	15
2504	15
2505	15
2506	15
2507	15
2508	15
2509	15
2510	15
2511	15
2512	15
2513	15
2514	15
2515	15
2516	13
2517	13
2518	13
2519	13
2520	13
2521	13
2522	13
2523	13
2524	13
2525	13
2526	13
2527	13
2528	13
2529	13
2530	13
2531	13
2532	13
2533	13
2534	13
2535	13
2536	13
2537	13
2538	13
2539	13
2540	13
2541	13
2542	13
2543	13
2544	13
2545	13
2546	13
2547	13
2548	13
2549	6
2550	6
2551	6
2552	6
2553	6
2554	6
2555	6
2556	6
2557	6
2558	6
2559	6
2560	6
2561	6
2562	6
2563	6
2564	6
2565	6
2566	6
2567	6
2568	6
2569	6
2570	6
2571	15
2572	15
2573	15
2574	15
2575	15
2576	15
2577	15
2578	15
2579	15
2580	15
2581	15
2582	15
2583	15
2584	15
2585	15
2586	15
2587	15
2588	15
2589	15
2590	15
2591	15
2592	15
2593	15
2594	15
2595	15
2596	15
2597	15
2598	15
2599	15
2600	15
2601	15
2602	15
2603	15
2604	13
2605	13
2606	13
2607	13
2608	13
2609	13
2610	13
2611	13
2612	13
2613	13
2614	13
2615	13
2616	13
2617	13
2618	13
2619	13
2620	13
2621	13
2622	13
2623	13
2624	13
2625	13
2626	13
2627	13
2628	13
2629	13
2630	13
2631	13
2632	13
2633	13
2634	13
2635	13
2636	6
2637	6
2638	6
2639	6
2640	6
2641	6
2642	6
2643	6
2644	6
2645	6
2646	6
2647	6
2648	6
2649	6
2650	6
2651	6
2652	6
2653	6
2654	6
2655	6
2656	6
2657	6
2658	15
2659	15
2660	15
2661	15
2662	15
2663	15
2664	15
2665	15
2666	15
2667	15
2668	15
2669	15
2670	15
2671	15
2672	15
2673	15
2674	15
2675	15
2676	15
2677	15
2678	15
2679	15
2680	15
2681	15
2682	15
2683	15
2684	15
2685	15
2686	15
2687	15
2688	15
2689	15
2690	15
2691	13
2692	13
2693	13
2694	13
2695	13
2696	13
2697	13
2698	13
2699	13
2700	13
2701	13
2702	13
2703	13
2704	13
2705	13
2706	13
2707	13
2708	13
2709	13
2710	13
2711	13
2712	13
2713	13
2714	13
2715	13
2716	13
2717	13
2718	13
2719	13
2720	13
2721	6
2722	6
2723	6
2724	6
2725	6
2726	6
2727	6
2728	6
2729	6
2730	6
2731	6
2732	6
2733	6
2734	6
2735	6
2736	6
2737	6
2738	6
2739	6
2740	6
2741	6
2742	15
2743	15
2744	15
2745	15
2746	15
2747	15
2748	15
2749	15
2750	15
2751	15
2752	15
2753	15
2754	15
2755	15
2756	15
2757	15
2758	15
2759	15
2760	15
2761	15
2762	15
2763	15
2764	15
2765	15
2766	15
2767	15
2768	15
2769	15
2770	15
2771	15
2772	15
2773	13
2774	13
2775	13
2776	13
2777	13
2778	13
2779	13
2780	13
2781	13
2782	13
2783	13
2784	13
2785	13
2786	13
2787	13
2788	13
2789	13
2790	13
2791	13
2792	13
2793	13
2794	13
2795	13
2796	13
2797	13
2798	13
2799	13
2800	13
2801	13
2802	6
2803	6
2804	6
2805	6
2806	6
2807	6
2808	6
2809	6
2810	6
2811	6
2812	6
2813	6
2814	6
2815	6
2816	6
2817	6
2818	6
2819	6
2820	6
2821	6
2822	6
2823	6
2824	15
2825	15
2826	15
2827	15
2828	15
2829	15
2830	15
2831	15
2832	15
2833	15
2834	15
2835	15
2836	15
2837	15
2838	15
2839	15
2840	15
2841	15
2842	15
2843	15
2844	15
2845	15
2846	15
2847	15
2848	15
2849	15
2850	15
2851	15
2852	15
2853	15
2854	13
2855	13
2856	13
2857	13
2858	13
2859	13
2860	13
2861	13
2862	13
2863	13
2864	13
2865	13
2866	13
2867	13
2868	13
2869	13
2870	13
2871	13
2872	13
2873	13
2874	13
2875	13
2876	13
2877	13
2878	13
2879	13
2880	13
2881	13
2882	6
2883	6
2884	6
2885	6
2886	6
2887	6
2888	6
2889	6
2890	6
2891	6
2892	6
2893	6
2894	6
2895	6
2896	6
2897	6
2898	6
2899	6
2900	6
2901	6
2902	6
2903	6
2904	6
2905	15
2906	15
2907	15
2908	15
2909	15
2910	15
2911	15
2912	15
2913	15
2914	15
2915	15
2916	15
2917	15
2918	15
2919	15
2920	15
2921	15
2922	15
2923	15
2924	15
2925	15
2926	15
2927	15
2928	15
2929	15
2930	15
2931	15
2932	15
2933	13
2934	13
2935	13
2936	13
2937	13
2938	13
2939	13
2940	13
2941	13
2942	13
2943	13
2944	13
2945	13
2946	13
2947	13
2948	13
2949	13
2950	13
2951	13
2952	13
2953	13
2954	13
2955	13
2956	13
2957	13
2958	13
2959	13
2960	6
2961	6
2962	6
2963	6
2964	6
2965	6
2966	6
2967	6
2968	6
2969	6
2970	6
2971	6
2972	6
2973	6
2974	6
2975	6
2976	6
2977	6
2978	6
2979	6
2980	6
2981	6
2982	6
2983	15
2984	15
2985	15
2986	15
2987	15
2988	15
2989	15
2990	15
2991	15
2992	15
2993	15
2994	15
2995	15
2996	15
2997	15
2998	15
2999	15
